YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,LOCATION,TEMPERATURE,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,LOCATION,HUMIDITY
2019,8,26,1,46,87,Kensington,38.080002,2019,8,26,0,46,87,Kensington,20.0
2019,8,26,1,46,87,Kensington,38.080002,2019,8,26,0,46,87,Kensington,39.189999
2019,8,26,1,46,87,Kensington,38.080002,2019,8,26,11,46,87,Kensington,20.0
2019,8,26,1,46,87,Kensington,38.080002,2019,8,26,11,46,87,Kensington,32.189999
2019,8,26,1,46,87,Kensington,38.080002,2019,8,26,22,46,87,Kensington,14.06
2019,8,26,1,46,87,Kensington,38.080002,2019,8,26,22,46,87,Kensington,33.389999
2019,8,26,4,0,58,Kensington,39.349998,2019,8,26,0,0,58,Kensington,19.879999
2019,8,26,4,0,58,Kensington,39.349998,2019,8,26,0,0,58,Kensington,37.700001
2019,8,26,4,0,58,Kensington,39.349998,2019,8,26,11,0,58,Kensington,18.309999
2019,8,26,4,0,58,Kensington,39.349998,2019,8,26,11,0,58,Kensington,38.970001
2019,8,26,4,0,58,Kensington,39.349998,2019,8,26,22,0,58,Kensington,17.280001
2019,8,26,4,0,58,Kensington,39.349998,2019,8,26,22,0,58,Kensington,37.77
2019,8,26,4,0,87,Kensington,38.459999,2019,8,26,0,0,87,Kensington,21.02
2019,8,26,4,0,87,Kensington,38.459999,2019,8,26,0,0,87,Kensington,38.349998
2019,8,26,4,0,87,Kensington,38.459999,2019,8,26,11,0,87,Kensington,19.9
2019,8,26,4,0,87,Kensington,38.459999,2019,8,26,11,0,87,Kensington,37.349998
2019,8,26,4,0,87,Kensington,38.459999,2019,8,26,22,0,87,Kensington,17.84
2019,8,26,4,0,87,Kensington,38.459999,2019,8,26,22,0,87,Kensington,36.880001
2019,8,26,4,0,87,Kensington,38.459999,2019,8,26,33,0,87,Kensington,11.97
2019,8,26,4,0,87,Kensington,38.459999,2019,8,26,33,0,87,Kensington,26.459999
2019,8,26,4,46,29,Kensington,40.130001,2019,8,26,0,46,29,Kensington,20.57
2019,8,26,4,46,29,Kensington,40.130001,2019,8,26,0,46,29,Kensington,38.220001
2019,8,26,4,46,29,Kensington,40.130001,2019,8,26,11,46,29,Kensington,19.969999
2019,8,26,4,46,29,Kensington,40.130001,2019,8,26,11,46,29,Kensington,34.299999
2019,8,26,4,46,29,Kensington,40.130001,2019,8,26,22,46,29,Kensington,13.48
2019,8,26,4,46,29,Kensington,40.130001,2019,8,26,22,46,29,Kensington,33.619999
2019,8,26,4,46,58,Kensington,42.080002,2019,8,26,0,46,58,Kensington,18.57
2019,8,26,4,46,58,Kensington,42.080002,2019,8,26,0,46,58,Kensington,37.310001
2019,8,26,4,46,58,Kensington,42.080002,2019,8,26,11,46,58,Kensington,21.040001
2019,8,26,4,46,58,Kensington,42.080002,2019,8,26,11,46,58,Kensington,33.0
2019,8,26,4,46,58,Kensington,42.080002,2019,8,26,22,46,58,Kensington,14.33
2019,8,26,4,46,58,Kensington,42.080002,2019,8,26,22,46,58,Kensington,32.02
2019,8,26,10,0,0,Kensington,36.169998,2019,8,26,0,0,0,Kensington,20.59
2019,8,26,10,0,0,Kensington,36.169998,2019,8,26,0,0,0,Kensington,37.150002
2019,8,26,10,0,0,Kensington,36.169998,2019,8,26,11,0,0,Kensington,17.549999
2019,8,26,10,0,0,Kensington,36.169998,2019,8,26,11,0,0,Kensington,38.860001
2019,8,26,10,0,0,Kensington,36.169998,2019,8,26,22,0,0,Kensington,18.709999
2019,8,26,10,0,0,Kensington,36.169998,2019,8,26,22,0,0,Kensington,36.77
2019,8,26,10,0,29,Kensington,35.080002,2019,8,26,0,0,29,Kensington,21.4
2019,8,26,10,0,29,Kensington,35.080002,2019,8,26,0,0,29,Kensington,36.709999
2019,8,26,10,0,29,Kensington,35.080002,2019,8,26,11,0,29,Kensington,16.66
2019,8,26,10,0,29,Kensington,35.080002,2019,8,26,11,0,29,Kensington,37.040001
2019,8,26,10,0,29,Kensington,35.080002,2019,8,26,22,0,29,Kensington,19.17
2019,8,26,10,0,29,Kensington,35.080002,2019,8,26,22,0,29,Kensington,36.150002
2019,8,26,10,0,58,Kensington,35.529999,2019,8,26,0,0,58,Kensington,19.879999
2019,8,26,10,0,58,Kensington,35.529999,2019,8,26,0,0,58,Kensington,37.700001
2019,8,26,10,0,58,Kensington,35.529999,2019,8,26,11,0,58,Kensington,18.309999
2019,8,26,10,0,58,Kensington,35.529999,2019,8,26,11,0,58,Kensington,38.970001
2019,8,26,10,0,58,Kensington,35.529999,2019,8,26,22,0,58,Kensington,17.280001
2019,8,26,10,0,58,Kensington,35.529999,2019,8,26,22,0,58,Kensington,37.77
2019,8,26,10,0,87,Kensington,34.66,2019,8,26,0,0,87,Kensington,21.02
2019,8,26,10,0,87,Kensington,34.66,2019,8,26,0,0,87,Kensington,38.349998
2019,8,26,10,0,87,Kensington,34.66,2019,8,26,11,0,87,Kensington,19.9
2019,8,26,10,0,87,Kensington,34.66,2019,8,26,11,0,87,Kensington,37.349998
2019,8,26,10,0,87,Kensington,34.66,2019,8,26,22,0,87,Kensington,17.84
2019,8,26,10,0,87,Kensington,34.66,2019,8,26,22,0,87,Kensington,36.880001
2019,8,26,10,0,87,Kensington,34.66,2019,8,26,33,0,87,Kensington,11.97
2019,8,26,10,0,87,Kensington,34.66,2019,8,26,33,0,87,Kensington,26.459999
2019,8,26,11,0,0,Kensington,28.82,2019,8,26,0,0,0,Kensington,20.59
2019,8,26,11,0,0,Kensington,28.82,2019,8,26,0,0,0,Kensington,37.150002
2019,8,26,11,0,0,Kensington,28.82,2019,8,26,11,0,0,Kensington,17.549999
2019,8,26,11,0,0,Kensington,28.82,2019,8,26,11,0,0,Kensington,38.860001
2019,8,26,11,0,0,Kensington,28.82,2019,8,26,22,0,0,Kensington,18.709999
2019,8,26,11,0,0,Kensington,28.82,2019,8,26,22,0,0,Kensington,36.77
2019,8,26,11,0,29,Kensington,30.059999,2019,8,26,0,0,29,Kensington,21.4
2019,8,26,11,0,29,Kensington,30.059999,2019,8,26,0,0,29,Kensington,36.709999
2019,8,26,11,0,29,Kensington,30.059999,2019,8,26,11,0,29,Kensington,16.66
2019,8,26,11,0,29,Kensington,30.059999,2019,8,26,11,0,29,Kensington,37.040001
2019,8,26,11,0,29,Kensington,30.059999,2019,8,26,22,0,29,Kensington,19.17
2019,8,26,11,0,29,Kensington,30.059999,2019,8,26,22,0,29,Kensington,36.150002
2019,8,26,11,0,58,Kensington,28.35,2019,8,26,0,0,58,Kensington,19.879999
2019,8,26,11,0,58,Kensington,28.35,2019,8,26,0,0,58,Kensington,37.700001
2019,8,26,11,0,58,Kensington,28.35,2019,8,26,11,0,58,Kensington,18.309999
2019,8,26,11,0,58,Kensington,28.35,2019,8,26,11,0,58,Kensington,38.970001
2019,8,26,11,0,58,Kensington,28.35,2019,8,26,22,0,58,Kensington,17.280001
2019,8,26,11,0,58,Kensington,28.35,2019,8,26,22,0,58,Kensington,37.77
2019,8,26,11,0,87,Kensington,29.790001,2019,8,26,0,0,87,Kensington,21.02
2019,8,26,11,0,87,Kensington,29.790001,2019,8,26,0,0,87,Kensington,38.349998
2019,8,26,11,0,87,Kensington,29.790001,2019,8,26,11,0,87,Kensington,19.9
2019,8,26,11,0,87,Kensington,29.790001,2019,8,26,11,0,87,Kensington,37.349998
2019,8,26,11,0,87,Kensington,29.790001,2019,8,26,22,0,87,Kensington,17.84
2019,8,26,11,0,87,Kensington,29.790001,2019,8,26,22,0,87,Kensington,36.880001
2019,8,26,11,0,87,Kensington,29.790001,2019,8,26,33,0,87,Kensington,11.97
2019,8,26,11,0,87,Kensington,29.790001,2019,8,26,33,0,87,Kensington,26.459999
2019,8,26,11,46,0,Kensington,31.219999,2019,8,26,0,46,0,Kensington,18.950001
2019,8,26,11,46,0,Kensington,31.219999,2019,8,26,0,46,0,Kensington,37.419998
2019,8,26,11,46,0,Kensington,31.219999,2019,8,26,11,46,0,Kensington,18.02
2019,8,26,11,46,0,Kensington,31.219999,2019,8,26,11,46,0,Kensington,35.169998
2019,8,26,11,46,0,Kensington,31.219999,2019,8,26,22,46,0,Kensington,15.06
2019,8,26,11,46,0,Kensington,31.219999,2019,8,26,22,46,0,Kensington,34.549999
2019,8,26,11,46,29,Kensington,32.099998,2019,8,26,0,46,29,Kensington,20.57
2019,8,26,11,46,29,Kensington,32.099998,2019,8,26,0,46,29,Kensington,38.220001
2019,8,26,11,46,29,Kensington,32.099998,2019,8,26,11,46,29,Kensington,19.969999
2019,8,26,11,46,29,Kensington,32.099998,2019,8,26,11,46,29,Kensington,34.299999
2019,8,26,11,46,29,Kensington,32.099998,2019,8,26,22,46,29,Kensington,13.48
2019,8,26,11,46,29,Kensington,32.099998,2019,8,26,22,46,29,Kensington,33.619999
2019,8,26,11,46,58,Kensington,30.68,2019,8,26,0,46,58,Kensington,18.57
2019,8,26,11,46,58,Kensington,30.68,2019,8,26,0,46,58,Kensington,37.310001
2019,8,26,11,46,58,Kensington,30.68,2019,8,26,11,46,58,Kensington,21.040001
2019,8,26,11,46,58,Kensington,30.68,2019,8,26,11,46,58,Kensington,33.0
2019,8,26,11,46,58,Kensington,30.68,2019,8,26,22,46,58,Kensington,14.33
2019,8,26,11,46,58,Kensington,30.68,2019,8,26,22,46,58,Kensington,32.02
2019,8,26,11,46,87,Kensington,30.42,2019,8,26,0,46,87,Kensington,20.0
2019,8,26,11,46,87,Kensington,30.42,2019,8,26,0,46,87,Kensington,39.189999
2019,8,26,11,46,87,Kensington,30.42,2019,8,26,11,46,87,Kensington,20.0
2019,8,26,11,46,87,Kensington,30.42,2019,8,26,11,46,87,Kensington,32.189999
2019,8,26,11,46,87,Kensington,30.42,2019,8,26,22,46,87,Kensington,14.06
2019,8,26,11,46,87,Kensington,30.42,2019,8,26,22,46,87,Kensington,33.389999
2019,8,26,13,0,58,Kensington,41.349998,2019,8,26,0,0,58,Kensington,19.879999
2019,8,26,13,0,58,Kensington,41.349998,2019,8,26,0,0,58,Kensington,37.700001
2019,8,26,13,0,58,Kensington,41.349998,2019,8,26,11,0,58,Kensington,18.309999
2019,8,26,13,0,58,Kensington,41.349998,2019,8,26,11,0,58,Kensington,38.970001
2019,8,26,13,0,58,Kensington,41.349998,2019,8,26,22,0,58,Kensington,17.280001
2019,8,26,13,0,58,Kensington,41.349998,2019,8,26,22,0,58,Kensington,37.77
2019,8,26,13,0,87,Kensington,40.619999,2019,8,26,0,0,87,Kensington,21.02
2019,8,26,13,0,87,Kensington,40.619999,2019,8,26,0,0,87,Kensington,38.349998
2019,8,26,13,0,87,Kensington,40.619999,2019,8,26,11,0,87,Kensington,19.9
2019,8,26,13,0,87,Kensington,40.619999,2019,8,26,11,0,87,Kensington,37.349998
2019,8,26,13,0,87,Kensington,40.619999,2019,8,26,22,0,87,Kensington,17.84
2019,8,26,13,0,87,Kensington,40.619999,2019,8,26,22,0,87,Kensington,36.880001
2019,8,26,13,0,87,Kensington,40.619999,2019,8,26,33,0,87,Kensington,11.97
2019,8,26,13,0,87,Kensington,40.619999,2019,8,26,33,0,87,Kensington,26.459999
2019,8,26,16,0,87,Kensington,41.619999,2019,8,26,0,0,87,Kensington,21.02
2019,8,26,16,0,87,Kensington,41.619999,2019,8,26,0,0,87,Kensington,38.349998
2019,8,26,16,0,87,Kensington,41.619999,2019,8,26,11,0,87,Kensington,19.9
2019,8,26,16,0,87,Kensington,41.619999,2019,8,26,11,0,87,Kensington,37.349998
2019,8,26,16,0,87,Kensington,41.619999,2019,8,26,22,0,87,Kensington,17.84
2019,8,26,16,0,87,Kensington,41.619999,2019,8,26,22,0,87,Kensington,36.880001
2019,8,26,16,0,87,Kensington,41.619999,2019,8,26,33,0,87,Kensington,11.97
2019,8,26,16,0,87,Kensington,41.619999,2019,8,26,33,0,87,Kensington,26.459999
2019,8,26,16,46,29,Kensington,38.59,2019,8,26,0,46,29,Kensington,20.57
2019,8,26,16,46,29,Kensington,38.59,2019,8,26,0,46,29,Kensington,38.220001
2019,8,26,16,46,29,Kensington,38.59,2019,8,26,11,46,29,Kensington,19.969999
2019,8,26,16,46,29,Kensington,38.59,2019,8,26,11,46,29,Kensington,34.299999
2019,8,26,16,46,29,Kensington,38.59,2019,8,26,22,46,29,Kensington,13.48
2019,8,26,16,46,29,Kensington,38.59,2019,8,26,22,46,29,Kensington,33.619999
2019,8,26,18,0,0,Kensington,38.400002,2019,8,26,0,0,0,Kensington,20.59
2019,8,26,18,0,0,Kensington,38.400002,2019,8,26,0,0,0,Kensington,37.150002
2019,8,26,18,0,0,Kensington,38.400002,2019,8,26,11,0,0,Kensington,17.549999
2019,8,26,18,0,0,Kensington,38.400002,2019,8,26,11,0,0,Kensington,38.860001
2019,8,26,18,0,0,Kensington,38.400002,2019,8,26,22,0,0,Kensington,18.709999
2019,8,26,18,0,0,Kensington,38.400002,2019,8,26,22,0,0,Kensington,36.77
2019,8,26,21,46,0,Kensington,44.099998,2019,8,26,0,46,0,Kensington,18.950001
2019,8,26,21,46,0,Kensington,44.099998,2019,8,26,0,46,0,Kensington,37.419998
2019,8,26,21,46,0,Kensington,44.099998,2019,8,26,11,46,0,Kensington,18.02
2019,8,26,21,46,0,Kensington,44.099998,2019,8,26,11,46,0,Kensington,35.169998
2019,8,26,21,46,0,Kensington,44.099998,2019,8,26,22,46,0,Kensington,15.06
2019,8,26,21,46,0,Kensington,44.099998,2019,8,26,22,46,0,Kensington,34.549999
2019,8,26,22,0,0,Kensington,43.080002,2019,8,26,0,0,0,Kensington,20.59
2019,8,26,22,0,0,Kensington,43.080002,2019,8,26,0,0,0,Kensington,37.150002
2019,8,26,22,0,0,Kensington,43.080002,2019,8,26,11,0,0,Kensington,17.549999
2019,8,26,22,0,0,Kensington,43.080002,2019,8,26,11,0,0,Kensington,38.860001
2019,8,26,22,0,0,Kensington,43.080002,2019,8,26,22,0,0,Kensington,18.709999
2019,8,26,22,0,0,Kensington,43.080002,2019,8,26,22,0,0,Kensington,36.77
2019,8,26,22,0,29,Kensington,41.57,2019,8,26,0,0,29,Kensington,21.4
2019,8,26,22,0,29,Kensington,41.57,2019,8,26,0,0,29,Kensington,36.709999
2019,8,26,22,0,29,Kensington,41.57,2019,8,26,11,0,29,Kensington,16.66
2019,8,26,22,0,29,Kensington,41.57,2019,8,26,11,0,29,Kensington,37.040001
2019,8,26,22,0,29,Kensington,41.57,2019,8,26,22,0,29,Kensington,19.17
2019,8,26,22,0,29,Kensington,41.57,2019,8,26,22,0,29,Kensington,36.150002
2019,8,26,22,0,58,Kensington,42.970001,2019,8,26,0,0,58,Kensington,19.879999
2019,8,26,22,0,58,Kensington,42.970001,2019,8,26,0,0,58,Kensington,37.700001
2019,8,26,22,0,58,Kensington,42.970001,2019,8,26,11,0,58,Kensington,18.309999
2019,8,26,22,0,58,Kensington,42.970001,2019,8,26,11,0,58,Kensington,38.970001
2019,8,26,22,0,58,Kensington,42.970001,2019,8,26,22,0,58,Kensington,17.280001
2019,8,26,22,0,58,Kensington,42.970001,2019,8,26,22,0,58,Kensington,37.77
2019,8,26,22,0,87,Kensington,44.240002,2019,8,26,0,0,87,Kensington,21.02
2019,8,26,22,0,87,Kensington,44.240002,2019,8,26,0,0,87,Kensington,38.349998
2019,8,26,22,0,87,Kensington,44.240002,2019,8,26,11,0,87,Kensington,19.9
2019,8,26,22,0,87,Kensington,44.240002,2019,8,26,11,0,87,Kensington,37.349998
2019,8,26,22,0,87,Kensington,44.240002,2019,8,26,22,0,87,Kensington,17.84
2019,8,26,22,0,87,Kensington,44.240002,2019,8,26,22,0,87,Kensington,36.880001
2019,8,26,22,0,87,Kensington,44.240002,2019,8,26,33,0,87,Kensington,11.97
2019,8,26,22,0,87,Kensington,44.240002,2019,8,26,33,0,87,Kensington,26.459999
2019,8,26,22,46,0,Kensington,45.5,2019,8,26,0,46,0,Kensington,18.950001
2019,8,26,22,46,0,Kensington,45.5,2019,8,26,0,46,0,Kensington,37.419998
2019,8,26,22,46,0,Kensington,45.5,2019,8,26,11,46,0,Kensington,18.02
2019,8,26,22,46,0,Kensington,45.5,2019,8,26,11,46,0,Kensington,35.169998
2019,8,26,22,46,0,Kensington,45.5,2019,8,26,22,46,0,Kensington,15.06
2019,8,26,22,46,0,Kensington,45.5,2019,8,26,22,46,0,Kensington,34.549999
2019,8,26,22,46,29,Kensington,44.48,2019,8,26,0,46,29,Kensington,20.57
2019,8,26,22,46,29,Kensington,44.48,2019,8,26,0,46,29,Kensington,38.220001
2019,8,26,22,46,29,Kensington,44.48,2019,8,26,11,46,29,Kensington,19.969999
2019,8,26,22,46,29,Kensington,44.48,2019,8,26,11,46,29,Kensington,34.299999
2019,8,26,22,46,29,Kensington,44.48,2019,8,26,22,46,29,Kensington,13.48
2019,8,26,22,46,29,Kensington,44.48,2019,8,26,22,46,29,Kensington,33.619999
2019,8,26,22,46,58,Kensington,42.73,2019,8,26,0,46,58,Kensington,18.57
2019,8,26,22,46,58,Kensington,42.73,2019,8,26,0,46,58,Kensington,37.310001
2019,8,26,22,46,58,Kensington,42.73,2019,8,26,11,46,58,Kensington,21.040001
2019,8,26,22,46,58,Kensington,42.73,2019,8,26,11,46,58,Kensington,33.0
2019,8,26,22,46,58,Kensington,42.73,2019,8,26,22,46,58,Kensington,14.33
2019,8,26,22,46,58,Kensington,42.73,2019,8,26,22,46,58,Kensington,32.02
2019,8,26,22,46,87,Kensington,44.459999,2019,8,26,0,46,87,Kensington,20.0
2019,8,26,22,46,87,Kensington,44.459999,2019,8,26,0,46,87,Kensington,39.189999
2019,8,26,22,46,87,Kensington,44.459999,2019,8,26,11,46,87,Kensington,20.0
2019,8,26,22,46,87,Kensington,44.459999,2019,8,26,11,46,87,Kensington,32.189999
2019,8,26,22,46,87,Kensington,44.459999,2019,8,26,22,46,87,Kensington,14.06
2019,8,26,22,46,87,Kensington,44.459999,2019,8,26,22,46,87,Kensington,33.389999
2019,9,1,0,0,0,Kensington,12.59,2019,9,1,0,0,0,Kensington,9.3
2019,9,1,0,0,0,Kensington,12.59,2019,9,1,0,0,0,Kensington,16.440001
2019,9,1,0,0,0,Kensington,12.59,2019,9,1,11,0,0,Kensington,17.190001
2019,9,1,0,0,0,Kensington,12.59,2019,9,1,11,0,0,Kensington,23.110001
2019,9,1,0,0,0,Kensington,12.59,2019,9,1,22,0,0,Kensington,12.93
2019,9,1,0,0,0,Kensington,12.59,2019,9,1,22,0,0,Kensington,27.26
2019,9,1,0,0,0,Kensington,12.59,2019,9,1,33,0,0,Kensington,11.0
2019,9,1,0,0,0,Kensington,12.59,2019,9,1,33,0,0,Kensington,27.91
2019,9,1,0,0,29,Kensington,14.11,2019,9,1,0,0,29,Kensington,10.79
2019,9,1,0,0,29,Kensington,14.11,2019,9,1,0,0,29,Kensington,17.950001
2019,9,1,0,0,29,Kensington,14.11,2019,9,1,11,0,29,Kensington,16.08
2019,9,1,0,0,29,Kensington,14.11,2019,9,1,11,0,29,Kensington,25.08
2019,9,1,0,0,29,Kensington,14.11,2019,9,1,22,0,29,Kensington,13.82
2019,9,1,0,0,29,Kensington,14.11,2019,9,1,22,0,29,Kensington,29.17
2019,9,1,0,0,29,Kensington,14.11,2019,9,1,33,0,29,Kensington,10.99
2019,9,1,0,0,29,Kensington,14.11,2019,9,1,33,0,29,Kensington,28.48
2019,9,1,0,0,58,Kensington,15.3,2019,9,1,0,0,58,Kensington,11.37
2019,9,1,0,0,58,Kensington,15.3,2019,9,1,0,0,58,Kensington,17.75
2019,9,1,0,0,58,Kensington,15.3,2019,9,1,11,0,58,Kensington,17.110001
2019,9,1,0,0,58,Kensington,15.3,2019,9,1,11,0,58,Kensington,24.200001
2019,9,1,0,0,58,Kensington,15.3,2019,9,1,22,0,58,Kensington,12.19
2019,9,1,0,0,58,Kensington,15.3,2019,9,1,22,0,58,Kensington,30.84
2019,9,1,0,0,58,Kensington,15.3,2019,9,1,33,0,58,Kensington,11.82
2019,9,1,0,0,58,Kensington,15.3,2019,9,1,33,0,58,Kensington,29.84
2019,9,1,0,0,87,Kensington,13.75,2019,9,1,0,0,87,Kensington,13.35
2019,9,1,0,0,87,Kensington,13.75,2019,9,1,0,0,87,Kensington,17.309999
2019,9,1,0,0,87,Kensington,13.75,2019,9,1,11,0,87,Kensington,17.309999
2019,9,1,0,0,87,Kensington,13.75,2019,9,1,11,0,87,Kensington,24.549999
2019,9,1,0,0,87,Kensington,13.75,2019,9,1,22,0,87,Kensington,11.57
2019,9,1,0,0,87,Kensington,13.75,2019,9,1,22,0,87,Kensington,32.310001
2019,9,1,0,0,87,Kensington,13.75,2019,9,1,33,0,87,Kensington,12.66
2019,9,1,0,0,87,Kensington,13.75,2019,9,1,33,0,87,Kensington,28.370001
2019,9,1,0,46,0,Kensington,13.28,2019,9,1,0,46,0,Kensington,15.51
2019,9,1,0,46,0,Kensington,13.28,2019,9,1,0,46,0,Kensington,20.190001
2019,9,1,0,46,0,Kensington,13.28,2019,9,1,11,46,0,Kensington,13.55
2019,9,1,0,46,0,Kensington,13.28,2019,9,1,11,46,0,Kensington,23.549999
2019,9,1,0,46,0,Kensington,13.28,2019,9,1,22,46,0,Kensington,12.8
2019,9,1,0,46,0,Kensington,13.28,2019,9,1,22,46,0,Kensington,30.459999
2019,9,1,0,46,0,Kensington,13.28,2019,9,1,33,46,0,Kensington,15.22
2019,9,1,0,46,0,Kensington,13.28,2019,9,1,33,46,0,Kensington,28.91
2019,9,1,0,46,29,Kensington,13.08,2019,9,1,0,46,29,Kensington,15.35
2019,9,1,0,46,29,Kensington,13.08,2019,9,1,0,46,29,Kensington,19.639999
2019,9,1,0,46,29,Kensington,13.08,2019,9,1,11,46,29,Kensington,12.95
2019,9,1,0,46,29,Kensington,13.08,2019,9,1,11,46,29,Kensington,24.42
2019,9,1,0,46,29,Kensington,13.08,2019,9,1,22,46,29,Kensington,11.46
2019,9,1,0,46,29,Kensington,13.08,2019,9,1,22,46,29,Kensington,30.530001
2019,9,1,0,46,29,Kensington,13.08,2019,9,1,33,46,29,Kensington,13.22
2019,9,1,0,46,29,Kensington,13.08,2019,9,1,33,46,29,Kensington,29.459999
2019,9,1,0,46,58,Kensington,11.26,2019,9,1,0,46,58,Kensington,14.24
2019,9,1,0,46,58,Kensington,11.26,2019,9,1,0,46,58,Kensington,19.059999
2019,9,1,0,46,58,Kensington,11.26,2019,9,1,11,46,58,Kensington,11.35
2019,9,1,0,46,58,Kensington,11.26,2019,9,1,11,46,58,Kensington,22.459999
2019,9,1,0,46,58,Kensington,11.26,2019,9,1,22,46,58,Kensington,12.39
2019,9,1,0,46,58,Kensington,11.26,2019,9,1,22,46,58,Kensington,29.700001
2019,9,1,0,46,58,Kensington,11.26,2019,9,1,33,46,58,Kensington,11.46
2019,9,1,0,46,58,Kensington,11.26,2019,9,1,33,46,58,Kensington,29.17
2019,9,1,0,46,87,Kensington,9.8,2019,9,1,0,46,87,Kensington,16.040001
2019,9,1,0,46,87,Kensington,9.8,2019,9,1,0,46,87,Kensington,19.73
2019,9,1,0,46,87,Kensington,9.8,2019,9,1,11,46,87,Kensington,12.99
2019,9,1,0,46,87,Kensington,9.8,2019,9,1,11,46,87,Kensington,24.219999
2019,9,1,0,46,87,Kensington,9.8,2019,9,1,22,46,87,Kensington,10.44
2019,9,1,0,46,87,Kensington,9.8,2019,9,1,22,46,87,Kensington,30.129999
2019,9,1,0,46,87,Kensington,9.8,2019,9,1,33,46,87,Kensington,10.95
2019,9,1,0,46,87,Kensington,9.8,2019,9,1,33,46,87,Kensington,29.84
2019,9,1,10,0,0,Kensington,9.48,2019,9,1,0,0,0,Kensington,9.3
2019,9,1,10,0,0,Kensington,9.48,2019,9,1,0,0,0,Kensington,16.440001
2019,9,1,10,0,0,Kensington,9.48,2019,9,1,11,0,0,Kensington,17.190001
2019,9,1,10,0,0,Kensington,9.48,2019,9,1,11,0,0,Kensington,23.110001
2019,9,1,10,0,0,Kensington,9.48,2019,9,1,22,0,0,Kensington,12.93
2019,9,1,10,0,0,Kensington,9.48,2019,9,1,22,0,0,Kensington,27.26
2019,9,1,10,0,0,Kensington,9.48,2019,9,1,33,0,0,Kensington,11.0
2019,9,1,10,0,0,Kensington,9.48,2019,9,1,33,0,0,Kensington,27.91
2019,9,1,10,0,29,Kensington,9.7,2019,9,1,0,0,29,Kensington,10.79
2019,9,1,10,0,29,Kensington,9.7,2019,9,1,0,0,29,Kensington,17.950001
2019,9,1,10,0,29,Kensington,9.7,2019,9,1,11,0,29,Kensington,16.08
2019,9,1,10,0,29,Kensington,9.7,2019,9,1,11,0,29,Kensington,25.08
2019,9,1,10,0,29,Kensington,9.7,2019,9,1,22,0,29,Kensington,13.82
2019,9,1,10,0,29,Kensington,9.7,2019,9,1,22,0,29,Kensington,29.17
2019,9,1,10,0,29,Kensington,9.7,2019,9,1,33,0,29,Kensington,10.99
2019,9,1,10,0,29,Kensington,9.7,2019,9,1,33,0,29,Kensington,28.48
2019,9,1,10,0,58,Kensington,7.93,2019,9,1,0,0,58,Kensington,11.37
2019,9,1,10,0,58,Kensington,7.93,2019,9,1,0,0,58,Kensington,17.75
2019,9,1,10,0,58,Kensington,7.93,2019,9,1,11,0,58,Kensington,17.110001
2019,9,1,10,0,58,Kensington,7.93,2019,9,1,11,0,58,Kensington,24.200001
2019,9,1,10,0,58,Kensington,7.93,2019,9,1,22,0,58,Kensington,12.19
2019,9,1,10,0,58,Kensington,7.93,2019,9,1,22,0,58,Kensington,30.84
2019,9,1,10,0,58,Kensington,7.93,2019,9,1,33,0,58,Kensington,11.82
2019,9,1,10,0,58,Kensington,7.93,2019,9,1,33,0,58,Kensington,29.84
2019,9,1,10,0,87,Kensington,7.82,2019,9,1,0,0,87,Kensington,13.35
2019,9,1,10,0,87,Kensington,7.82,2019,9,1,0,0,87,Kensington,17.309999
2019,9,1,10,0,87,Kensington,7.82,2019,9,1,11,0,87,Kensington,17.309999
2019,9,1,10,0,87,Kensington,7.82,2019,9,1,11,0,87,Kensington,24.549999
2019,9,1,10,0,87,Kensington,7.82,2019,9,1,22,0,87,Kensington,11.57
2019,9,1,10,0,87,Kensington,7.82,2019,9,1,22,0,87,Kensington,32.310001
2019,9,1,10,0,87,Kensington,7.82,2019,9,1,33,0,87,Kensington,12.66
2019,9,1,10,0,87,Kensington,7.82,2019,9,1,33,0,87,Kensington,28.370001
2019,9,1,10,46,0,Kensington,8.08,2019,9,1,0,46,0,Kensington,15.51
2019,9,1,10,46,0,Kensington,8.08,2019,9,1,0,46,0,Kensington,20.190001
2019,9,1,10,46,0,Kensington,8.08,2019,9,1,11,46,0,Kensington,13.55
2019,9,1,10,46,0,Kensington,8.08,2019,9,1,11,46,0,Kensington,23.549999
2019,9,1,10,46,0,Kensington,8.08,2019,9,1,22,46,0,Kensington,12.8
2019,9,1,10,46,0,Kensington,8.08,2019,9,1,22,46,0,Kensington,30.459999
2019,9,1,10,46,0,Kensington,8.08,2019,9,1,33,46,0,Kensington,15.22
2019,9,1,10,46,0,Kensington,8.08,2019,9,1,33,46,0,Kensington,28.91
2019,9,1,10,46,29,Kensington,8.11,2019,9,1,0,46,29,Kensington,15.35
2019,9,1,10,46,29,Kensington,8.11,2019,9,1,0,46,29,Kensington,19.639999
2019,9,1,10,46,29,Kensington,8.11,2019,9,1,11,46,29,Kensington,12.95
2019,9,1,10,46,29,Kensington,8.11,2019,9,1,11,46,29,Kensington,24.42
2019,9,1,10,46,29,Kensington,8.11,2019,9,1,22,46,29,Kensington,11.46
2019,9,1,10,46,29,Kensington,8.11,2019,9,1,22,46,29,Kensington,30.530001
2019,9,1,10,46,29,Kensington,8.11,2019,9,1,33,46,29,Kensington,13.22
