10	12746	14
35	17526	75
18	27626	27
11	23863	63
15	16378	19
28	12807	9
19	20027	89
39	25206	57
37	28149	73
34	22241	38
17	9361	59
35	13685	67
3	21545	91
16	18812	46
11	22952	9
24	4688	75
36	5845	1
22	31945	88
0	16093	72
30	17669	0
13	15420	100
15	30678	3
16	15628	29
17	21056	53
7	28456	32
19	8898	99
29	18345	24
5	9067	41
21	27041	78
13	21732	4
27	28193	12
21	501	36
7	1006	13
32	4150	1
36	10098	78
14	28129	24
7	9164	81
30	5639	58
25	13321	19
9	7058	21
2	2029	89
10	16608	14
37	12763	9
1	9429	58
27	11187	7
23	20406	83
35	16070	52
2	14639	38
4	16174	27
0	3665	73
27	17705	4
19	22888	24
38	28498	69
26	1788	17
16	20161	47
21	27224	28
19	31356	46
39	10605	15
5	31174	51
37	10992	42
25	19751	75
4	4854	49
32	27718	18
7	22923	60
32	8938	0
22	25581	67
39	25024	27
27	5237	76
31	26549	3
16	20056	80
10	12036	33
37	16827	9
27	21836	92
1	18908	5
8	22601	69
8	2613	65
9	2307	71
12	6375	27
13	5519	64
18	13266	29
38	3514	80
15	2844	88
11	24886	47
22	26402	91
36	5659	32
1	10494	98
32	27871	14
14	11304	16
6	25363	6
30	13536	94
32	6275	94
8	10849	21
23	4750	68
37	11532	8
4	18385	92
28	30735	32
24	21110	59
4	15154	52
18	12747	87
19	1227	13
16	13293	38
2	15634	48
14	1699	6
1	27465	78
16	6856	60
38	21100	23
25	2002	30
14	13933	37
22	1359	52
6	7208	27
0	28282	41
10	25998	72
17	10291	100
3	6337	35
8	15357	24
16	15369	26
29	6864	43
27	18934	26
32	20702	97
36	10250	66
25	4004	81
15	4020	32
30	26071	9
16	19605	78
32	21774	93
23	25661	18
37	17210	65
20	31450	30
20	6730	64
19	26013	69
15	21132	93
36	9914	64
16	13484	94
35	22606	85
15	26207	74
15	8852	93
31	24859	98
1	3881	10
9	21615	85
37	11861	92
0	15825	7
22	25743	36
30	15872	41
8	9662	82
5	30800	30
19	12504	76
2	8822	85
31	23031	76
35	27559	66
1	27132	9
15	6197	74
31	25172	5
36	10982	20
27	22655	1
23	18362	96
4	28774	68
26	13279	42
19	3490	94
36	1274	64
7	29508	41
6	17950	61
18	1734	27
28	8954	21
24	5659	76
34	6698	80
36	10787	61
35	23983	49
5	26100	47
34	29948	88
3	2218	20
8	30231	50
28	10948	68
25	21439	11
28	4407	0
13	23704	26
14	16313	45
2	11209	26
39	8442	72
24	1432	60
37	30402	15
30	31450	57
3	7463	11
6	17500	19
32	21343	59
5	9107	97
26	475	83
18	18469	46
28	10410	40
32	21049	14
0	4689	98
9	6025	73
5	26277	92
21	26026	28
34	5702	52
34	9742	34
21	8902	12
35	6303	24
29	20649	11
19	24588	7
5	10176	26
16	26403	19
36	7047	65
14	18627	70
34	6291	79
25	27731	52
23	21813	87
14	1723	92
11	29398	15
25	13399	50
25	2750	22
35	31323	70
16	31811	96
28	16031	56
8	2959	22
13	15053	52
37	26498	7
6	11362	76
27	21088	74
8	5392	42
31	15418	57
7	22356	75
15	28516	73
12	26974	55
6	20053	88
34	19622	40
10	24500	51
24	703	45
37	20627	39
21	26691	9
5	32249	36
7	17646	13
6	20049	16
2	3144	80
20	30809	26
19	19563	58
25	6298	39
6	12483	6
39	30627	69
24	23776	24
15	29294	83
33	18352	74
14	25532	75
11	14777	97
26	2129	42
39	12592	91
33	29004	24
4	17662	70
15	32535	65
22	15371	6
30	25764	43
33	115	85
15	9710	86
25	28264	37
31	13811	67
5	19697	34
11	6060	93
11	4810	37
35	681	77
0	1030	12
30	22361	26
7	17742	22
20	30762	10
39	18380	67
32	13311	53
7	32035	18
17	9142	0
22	9478	96
16	32689	97
10	20041	22
21	21400	100
5	25472	72
9	26073	20
27	24461	63
9	30093	100
0	8359	98
25	27846	12
7	20676	6
37	7799	90
11	4199	44
31	28276	19
30	3398	14
28	10049	14
13	68	36
3	5278	69
5	18093	29
25	2837	95
27	30908	13
2	9217	18
2	5071	52
37	29372	8
32	6363	88
10	8946	33
9	28664	7
19	6484	5
19	2078	86
3	10018	83
15	5740	95
38	30265	41
33	6797	35
7	22191	73
28	30236	7
9	22572	81
3	787	61
11	26735	11
29	14758	18
15	24008	15
34	12320	96
31	12152	80
2	8082	47
29	30502	83
9	11905	12
35	32243	92
5	7883	18
13	23759	25
12	11902	82
35	27425	36
35	4955	81
13	10210	73
31	1845	54
20	18605	47
7	28523	0
23	30597	70
9	21557	23
32	21300	33
12	11385	67
2	20368	69
2	2398	6
7	27154	48
10	30939	19
17	7287	72
34	6391	97
38	23150	21
37	23923	84
34	2168	91
35	2064	77
36	2439	79
33	22452	24
19	3589	77
25	3354	99
19	2624	7
18	9172	30
32	29556	6
8	5315	84
21	27114	73
11	13138	6
0	7140	30
37	18711	78
39	16464	94
12	2987	92
34	22898	14
17	30420	53
34	20232	28
32	2391	75
26	11420	24
11	27917	54
32	15352	51
39	17162	64
8	7413	97
29	13057	75
36	13094	89
33	2344	83
18	5898	30
10	12349	70
37	31684	70
12	15752	5
9	31635	60
37	8944	98
12	19579	11
39	32621	85
3	19421	43
28	141	98
5	27382	34
38	26561	18
15	8054	97
6	7334	46
19	25265	80
32	20883	15
14	20250	38
18	12807	61
7	24323	5
15	27347	97
8	222	51
1	10770	12
3	29802	92
39	2380	63
29	410	80
6	15962	28
2	25878	53
19	32737	73
38	6043	80
20	20610	91
26	11447	53
3	28683	99
19	14985	12
32	5206	71
36	24458	21
17	21394	55
38	23701	95
25	26666	78
35	10401	82
5	14987	56
39	12519	28
4	30578	9
13	29554	57
7	31121	75
18	6982	25
28	930	36
39	3234	66
29	17479	92
23	13577	98
17	28488	25
36	17938	41
20	28685	71
0	4925	23
15	26470	80
30	27178	6
20	23296	19
33	14870	72
2	18197	75
22	2661	11
14	13112	60
35	27035	86
23	4439	81
17	29981	43
32	6717	16
17	12172	38
38	7483	86
20	24216	97
28	24777	72
16	27287	97
14	20535	46
18	2386	42
21	22212	4
16	10939	30
33	705	8
27	31115	78
4	27516	50
24	6907	26
10	27438	36
31	20	96
25	6692	34
26	24647	48
19	10959	78
20	10325	71
28	24207	5
34	6567	48
18	22857	82
29	21922	8
21	11821	92
37	28073	91
6	10805	24
28	7103	56
34	12613	75
24	20747	31
22	2296	29
1	7856	44
33	14452	25
15	29356	75
26	18147	68
3	1477	18
14	10853	44
39	30896	57
30	14222	66
15	19942	12
39	26066	1
14	31474	35
11	22385	62
7	1819	88
29	21434	67
10	26286	43
31	22723	77
13	18782	28
28	9699	75
23	14190	40
39	12951	78
8	27812	57
6	32147	95
14	12596	34
4	3635	62
39	20520	3
4	30346	63
18	2025	43
35	11955	57
28	15610	7
22	21058	100
28	8198	12
0	11998	56
18	12232	20
37	16233	34
10	21632	29
37	12615	29
34	5611	55
38	31134	84
20	28152	15
15	24232	80
27	18868	38
17	15723	32
8	14114	69
18	20090	26
9	23032	5
18	19587	79
7	23158	24
5	13784	80
24	26841	81
15	32317	15
15	29973	65
23	30869	13
25	11734	32
26	6223	61
18	2813	86
11	30875	43
27	26389	77
1	27598	87
24	18544	50
25	16262	85
38	17903	48
27	29286	87
8	15521	74
31	24193	42
29	8892	63
5	26581	61
29	31136	94
7	8287	30
18	992	36
13	7085	82
15	17799	24
34	27132	45
39	17430	61
29	30537	84
23	18662	1
29	25814	51
9	25595	72
4	29712	84
24	26219	10
2	20454	15
16	21213	60
33	32232	6
10	10197	45
1	4804	82
13	15044	8
25	32253	86
33	27674	39
32	28410	51
35	7105	53
34	2483	62
14	17110	0
16	27559	27
2	17014	59
16	29160	50
12	8438	39
1	22360	45
0	26086	87
31	11886	20
14	23205	47
24	31778	22
25	30845	23
18	25032	25
7	3702	51
39	25091	68
17	30818	16
34	28963	13
2	28115	30
21	15226	56
39	19196	1
26	27799	7
4	3749	21
23	22629	100
21	28609	43
10	17310	9
39	12868	43
23	15130	68
37	5702	69
34	468	23
1	11681	68
2	11207	57
30	25476	24
1	4080	58
20	24241	41
8	26126	49
16	29287	70
37	13570	1
31	23324	81
15	15580	84
21	23452	87
37	21486	33
21	17446	22
16	20617	50
1	20634	52
37	8488	20
21	27613	100
13	13109	77
26	5617	53
25	19633	14
18	14211	9
10	5985	61
28	26834	95
13	23633	7
12	27453	69
20	25804	85
7	7135	33
35	12822	92
23	19196	22
23	20367	50
18	30516	86
13	31500	16
10	15532	50
27	19835	71
20	10165	50
37	573	36
19	22427	35
16	1458	95
33	18841	14
27	9195	14
26	3371	64
9	5764	12
34	23095	28
14	23820	56
19	22203	13
38	19851	12
16	7439	90
14	13062	16
32	5330	40
30	11785	15
11	16411	69
25	28587	2
15	2957	64
4	24961	82
22	19287	60
27	28022	72
31	10314	57
0	28307	82
22	10125	25
3	28679	87
25	31893	61
25	21020	64
19	18534	36
11	17629	92
21	6738	30
17	22158	3
29	17837	86
23	10322	50
35	15659	13
9	17804	35
3	28645	28
33	10971	75
20	27964	74
6	20425	88
1	11278	56
11	4735	14
16	1789	38
3	18209	38
32	8883	21
22	29848	92
33	21615	61
8	1784	63
3	3640	93
2	969	2
16	9097	76
3	9938	89
30	13409	16
38	20031	30
23	1508	26
37	21299	94
34	22308	16
26	26667	23
30	9638	61
15	26809	28
7	10419	99
2	15999	8
2	23467	58
37	11639	15
2	3780	97
22	3559	10
11	29434	7
19	17555	43
39	16676	93
15	14858	17
30	17766	3
15	14370	45
0	3963	98
27	257	70
3	7555	73
15	13635	22
8	23136	34
4	18199	42
8	2507	16
12	22137	47
33	2975	42
4	30403	90
5	3344	99
22	6221	22
37	6601	66
6	12514	30
9	22564	6
33	21540	58
11	25340	93
1	18745	53
38	30919	72
31	23901	60
16	27380	12
5	19242	97
32	10704	62
31	7342	55
33	18514	88
34	692	74
20	12447	92
6	17856	84
22	19756	93
21	17840	0
23	29634	69
5	776	38
1	14036	92
38	31049	20
5	14053	7
2	13287	31
23	28908	48
0	4028	34
12	10238	67
10	6405	98
15	14249	50
0	31313	48
23	10681	84
31	2794	50
18	9575	21
33	19353	63
15	1825	67
5	5853	17
9	30573	70
6	1513	64
0	31888	70
3	7681	72
21	5633	49
33	21014	90
8	16856	19
7	21164	9
27	11183	74
35	6769	93
38	434	69
18	12298	80
23	22485	31
20	17925	62
16	27238	44
38	18419	53
3	18546	26
29	4111	57
21	17339	46
28	776	42
15	18224	43
11	14270	79
29	13857	5
2	12051	80
20	1454	85
37	1067	85
38	12060	70
28	30624	6
36	13586	57
33	22683	6
1	3828	21
33	9431	60
21	13519	87
36	21747	81
4	2970	42
33	15516	33
30	25778	98
16	15995	79
2	29916	44
21	25065	81
32	26163	66
18	11478	86
8	17868	83
23	3690	68
25	22777	84
3	14145	35
1	12140	74
2	602	24
38	24237	46
15	7691	25
12	2206	6
20	1692	72
31	29188	17
28	11348	92
28	20299	7
19	23836	7
32	23814	27
4	19978	87
25	9938	36
14	31592	53
5	23204	82
13	5663	11
30	32691	10
37	27529	23
21	12153	6
24	12559	7
36	21628	37
26	28455	84
11	17887	48
17	32657	13
20	10226	83
0	16604	3
25	6453	86
38	21916	51
34	12419	78
4	4056	21
30	31854	3
19	6556	74
25	23787	3
35	4533	35
18	2013	78
36	16373	32
10	7717	20
12	18076	51
7	14911	54
35	24248	12
9	8853	97
39	19352	83
3	6409	55
28	21924	78
25	28274	49
28	22329	8
36	23539	19
22	18015	60
15	32120	19
16	15468	20
2	28612	15
36	22773	30
29	22990	70
13	3993	87
28	23647	83
28	2192	58
33	21556	34
17	18942	7
20	23054	92
15	29817	39
29	18801	69
2	1867	27
5	8717	29
26	29007	72
8	8444	18
8	14718	44
23	18010	28
4	22149	54
6	28905	33
10	28415	64
31	7355	89
8	17441	16
35	29461	86
28	1790	16
29	2319	52
13	23730	61
38	14228	28
16	28684	15
32	13016	39
27	12178	89
28	16474	29
4	19704	85
29	29192	99
7	20317	14
18	29225	73
36	7147	20
17	32524	86
2	20657	78
7	1722	60
9	15303	68
11	12822	55
6	11558	20
9	27694	29
1	27579	43
14	23982	4
34	18064	55
8	15798	36
24	8490	88
21	4219	85
0	1651	46
0	16769	17
7	20414	38
23	19022	55
12	21959	5
3	6117	14
19	32711	61
38	28783	90
31	26861	21
23	2001	42
0	20184	100
3	3371	2
4	7152	26
20	5234	54
15	13988	26
28	9885	79
34	23295	18
32	18468	90
29	13845	43
2	14524	56
2	21290	43
23	24730	43
29	14510	5
12	7845	99
26	26460	92
21	18513	100
25	22562	37
0	30505	77
19	9624	67
6	2353	11
12	21556	75
12	20633	48
23	14456	57
25	9349	33
34	23760	52
8	10193	48
15	4322	27
33	31773	80
27	2666	8
22	1666	59
19	17419	36
36	14528	8
5	8342	43
28	19652	41
34	22961	84
15	22999	0
18	30441	13
25	29147	44
3	1683	81
34	23127	21
9	9230	27
23	18504	85
12	3893	35
24	5870	42
32	18219	49
17	4370	56
19	20177	42
26	24946	81
1	2933	61
21	27222	52
35	7840	18
37	28038	47
12	16914	67
20	25868	55
17	6474	72
33	653	82
29	11822	27
8	19996	67
39	30378	100
28	7891	5
6	24416	96
37	30368	47
32	31686	6
30	30713	21
39	13886	55
3	1914	79
3	15117	64
22	1185	99
5	28478	97
35	11289	40
36	8402	7
6	31578	99
16	20431	58
16	8327	7
33	2056	40
35	29390	42
8	20919	47
25	28343	72
2	21311	41
24	3881	100
11	26799	79
28	26380	25
36	17886	68
3	26828	25
15	15932	13
5	8236	12
31	6562	86
7	6194	5
30	32720	26
16	2566	100
22	3159	88
4	4897	4
26	6944	64
19	24609	85
14	25044	70
5	18197	14
38	1223	11
0	1831	85
34	5692	24
17	7401	96
31	25883	40
18	8625	32
29	15474	9
36	20934	94
