ID,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,LOCATION,RADIATION
36687,2019,10,1,4,4,10,Norwood,37.110001
36688,2019,10,1,4,4,20,Norwood,35.299999
36689,2019,10,1,4,4,30,Norwood,37.150002
36690,2019,10,1,4,4,40,Norwood,35.240002
36691,2019,10,1,4,4,50,Norwood,34.57
36692,2019,10,1,4,4,60,Norwood,32.91
36693,2019,10,1,4,6,0,Norwood,31.6
36694,2019,10,1,4,6,10,Norwood,32.349998
36695,2019,10,1,4,6,20,Norwood,34.110001
36696,2019,10,1,4,6,30,Norwood,32.66
36697,2019,10,1,4,6,40,Norwood,31.700001
36698,2019,10,1,4,6,50,Norwood,31.99
36699,2019,10,1,4,6,60,Norwood,31.219999
36700,2019,10,1,4,8,0,Norwood,30.08
36701,2019,10,1,4,8,10,Norwood,31.129999
36702,2019,10,1,4,8,20,Norwood,32.299999
36703,2019,10,1,4,8,30,Norwood,34.299999
36704,2019,10,1,4,8,40,Norwood,33.439999
36705,2019,10,1,4,8,50,Norwood,32.599998
36706,2019,10,1,4,8,60,Norwood,34.150002
36707,2019,10,1,4,10,0,Norwood,35.369999
36708,2019,10,1,4,10,10,Norwood,36.529999
36709,2019,10,1,4,10,20,Norwood,35.02
36710,2019,10,1,4,10,30,Norwood,35.400002
36711,2019,10,1,4,10,40,Norwood,36.400002
36712,2019,10,1,4,10,50,Norwood,36.200001
36713,2019,10,1,4,10,60,Norwood,36.5
36714,2019,10,1,4,12,0,Norwood,36.389999
36715,2019,10,1,4,12,10,Norwood,37.77
36716,2019,10,1,4,12,20,Norwood,36.5
36717,2019,10,1,4,12,30,Norwood,36.369999
36718,2019,10,1,4,12,40,Norwood,37.279999
36719,2019,10,1,4,12,50,Norwood,37.93
36720,2019,10,1,4,12,60,Norwood,36.900002
36721,2019,10,1,4,14,0,Norwood,36.200001
36722,2019,10,1,4,14,10,Norwood,36.880001
36723,2019,10,1,4,14,20,Norwood,35.220001
36724,2019,10,1,4,14,30,Norwood,34.990002
36725,2019,10,1,4,14,40,Norwood,35.82
36726,2019,10,1,4,14,50,Norwood,37.200001
36727,2019,10,1,4,14,60,Norwood,36.619999
36728,2019,10,1,4,16,0,Norwood,34.91
36729,2019,10,1,4,16,10,Norwood,34.73
36730,2019,10,1,4,16,20,Norwood,34.57
36731,2019,10,1,4,16,30,Norwood,34.080002
36732,2019,10,1,4,16,40,Norwood,35.02
36733,2019,10,1,4,16,50,Norwood,36.419998
36734,2019,10,1,4,16,60,Norwood,36.349998
36735,2019,10,1,4,18,0,Norwood,35.189999
36736,2019,10,1,4,18,10,Norwood,36.369999
36737,2019,10,1,4,18,20,Norwood,37.950001
36738,2019,10,1,4,18,30,Norwood,36.299999
36739,2019,10,1,4,18,40,Norwood,34.549999
36740,2019,10,1,4,18,50,Norwood,32.549999
36741,2019,10,1,4,18,60,Norwood,33.349998
36742,2019,10,1,4,20,0,Norwood,33
36743,2019,10,1,4,20,10,Norwood,34
36744,2019,10,1,4,20,20,Norwood,32.57
36745,2019,10,1,4,20,30,Norwood,34.299999
36746,2019,10,1,4,20,40,Norwood,35.310001
36747,2019,10,1,4,20,50,Norwood,37.130001
36748,2019,10,1,4,20,60,Norwood,38.080002
36749,2019,10,1,4,22,0,Norwood,36.82
36750,2019,10,1,4,22,10,Norwood,35.549999
36751,2019,10,1,4,22,20,Norwood,36.419998
36752,2019,10,1,4,22,30,Norwood,35.330002
36753,2019,10,1,4,22,40,Norwood,35.970001
36754,2019,10,1,4,22,50,Norwood,34.77
36755,2019,10,1,4,22,60,Norwood,33.330002
36756,2019,10,1,4,24,0,Norwood,33.150002
36757,2019,10,1,4,24,10,Norwood,34.259998
36758,2019,10,1,4,24,20,Norwood,34.400002
36759,2019,10,1,4,24,30,Norwood,33.369999
36760,2019,10,1,4,24,40,Norwood,35.259998
36761,2019,10,1,4,24,50,Norwood,35.700001
36762,2019,10,1,4,24,60,Norwood,37.299999
36763,2019,10,1,4,26,0,Norwood,36.060001
36764,2019,10,1,4,26,10,Norwood,34.389999
36765,2019,10,1,4,26,20,Norwood,32.529999
36766,2019,10,1,4,26,30,Norwood,34.459999
36767,2019,10,1,4,26,40,Norwood,36.299999
36768,2019,10,1,4,26,50,Norwood,35.389999
36769,2019,10,1,4,26,60,Norwood,35.900002
36770,2019,10,1,4,28,0,Norwood,37.080002
36771,2019,10,1,4,28,10,Norwood,35.77
36772,2019,10,1,4,28,20,Norwood,36.549999
36773,2019,10,1,4,28,30,Norwood,37.310001
36774,2019,10,1,4,28,40,Norwood,36.130001
36775,2019,10,1,4,28,50,Norwood,36.5
36776,2019,10,1,4,28,60,Norwood,36.599998
36777,2019,10,1,4,30,0,Norwood,37.169998
36778,2019,10,1,4,30,10,Norwood,37.75
36779,2019,10,1,4,30,20,Norwood,38.599998
36780,2019,10,1,4,30,30,Norwood,40.5
36781,2019,10,1,4,30,40,Norwood,39.57
36782,2019,10,1,4,30,50,Norwood,38.549999
36783,2019,10,1,4,30,60,Norwood,37.439999
36784,2019,10,1,4,32,0,Norwood,37.200001
36785,2019,10,1,4,32,10,Norwood,39.130001
36786,2019,10,1,4,32,20,Norwood,37.509998
36787,2019,10,1,4,32,30,Norwood,36.439999
36788,2019,10,1,4,32,40,Norwood,38.02
36789,2019,10,1,4,32,50,Norwood,38.130001
36790,2019,10,1,4,32,60,Norwood,39.77
36791,2019,10,1,4,34,0,Norwood,38.130001
36792,2019,10,1,4,34,10,Norwood,38.84
36793,2019,10,1,4,34,20,Norwood,38.709999
36794,2019,10,1,4,34,30,Norwood,37.200001
36795,2019,10,1,4,34,40,Norwood,37.299999
36796,2019,10,1,4,34,50,Norwood,35.549999
36797,2019,10,1,4,34,60,Norwood,35.66
36798,2019,10,1,4,36,0,Norwood,36.279999
36799,2019,10,1,4,36,10,Norwood,36.77
36800,2019,10,1,4,36,20,Norwood,35.639999
36801,2019,10,1,4,36,30,Norwood,37.439999
36802,2019,10,1,4,36,40,Norwood,35.700001
36803,2019,10,1,4,36,50,Norwood,34.990002
36804,2019,10,1,4,36,60,Norwood,36.060001
36805,2019,10,1,4,38,0,Norwood,37.57
36806,2019,10,1,4,38,10,Norwood,38.66
36807,2019,10,1,4,38,20,Norwood,36.75
36808,2019,10,1,4,38,30,Norwood,36.529999
36809,2019,10,1,4,38,40,Norwood,34.970001
36810,2019,10,1,4,38,50,Norwood,36.439999
36811,2019,10,1,4,38,60,Norwood,34.619999
36812,2019,10,1,4,40,0,Norwood,34.5
36813,2019,10,1,4,40,10,Norwood,34.599998
36814,2019,10,1,4,40,20,Norwood,36.549999
36815,2019,10,1,4,40,30,Norwood,38.279999
36816,2019,10,1,4,40,40,Norwood,36.529999
36817,2019,10,1,4,40,50,Norwood,35.509998
36818,2019,10,1,4,40,60,Norwood,34.48
36819,2019,10,1,4,42,0,Norwood,32.68
36820,2019,10,1,4,42,10,Norwood,31.84
36821,2019,10,1,4,42,20,Norwood,32.790001
36822,2019,10,1,4,42,30,Norwood,31.040001
36823,2019,10,1,4,42,40,Norwood,33.02
36824,2019,10,1,4,42,50,Norwood,31.08
36825,2019,10,1,4,42,60,Norwood,31.15
36826,2019,10,1,4,44,0,Norwood,30.299999
36827,2019,10,1,4,44,10,Norwood,29.5
36828,2019,10,1,4,44,20,Norwood,27.5
36829,2019,10,1,4,44,30,Norwood,27.549999
36830,2019,10,1,4,44,40,Norwood,25.91
36831,2019,10,1,4,44,50,Norwood,25.02
36832,2019,10,1,4,44,60,Norwood,24.02
36833,2019,10,1,4,46,0,Norwood,23.1
36834,2019,10,1,4,46,10,Norwood,21.190001
36835,2019,10,1,4,46,20,Norwood,19.42
36836,2019,10,1,4,46,30,Norwood,20.91
36837,2019,10,1,4,46,40,Norwood,22.48
36838,2019,10,1,4,46,50,Norwood,21.48
36839,2019,10,1,4,46,60,Norwood,23.4
36840,2019,10,1,4,48,0,Norwood,23.57
36841,2019,10,1,4,48,10,Norwood,23.5
36842,2019,10,1,4,48,20,Norwood,23.51
36843,2019,10,1,4,48,30,Norwood,22.790001
36844,2019,10,1,4,48,40,Norwood,22.68
36845,2019,10,1,4,48,50,Norwood,24.02
36846,2019,10,1,4,48,60,Norwood,22.51
36847,2019,10,1,4,50,0,Norwood,22.620001
36848,2019,10,1,4,50,10,Norwood,24.389999
36849,2019,10,1,4,50,20,Norwood,26.110001
36850,2019,10,1,4,50,30,Norwood,25.73
36851,2019,10,1,4,50,40,Norwood,27.66
36852,2019,10,1,4,50,50,Norwood,28.459999
36853,2019,10,1,4,50,60,Norwood,29.950001
36854,2019,10,1,4,52,0,Norwood,28.190001
36855,2019,10,1,4,52,10,Norwood,30.17
36856,2019,10,1,4,52,20,Norwood,30.08
36857,2019,10,1,4,52,30,Norwood,30.200001
36858,2019,10,1,4,52,40,Norwood,29.02
36859,2019,10,1,4,52,50,Norwood,31
36860,2019,10,1,4,52,60,Norwood,29.059999
36861,2019,10,1,4,54,0,Norwood,28.059999
36862,2019,10,1,4,54,10,Norwood,28.77
36863,2019,10,1,4,54,20,Norwood,26.9
36864,2019,10,1,4,54,30,Norwood,28.700001
36865,2019,10,1,4,54,40,Norwood,30.129999
36866,2019,10,1,4,54,50,Norwood,28.389999
36867,2019,10,1,4,54,60,Norwood,27.57
36868,2019,10,1,4,56,0,Norwood,28.6
36869,2019,10,1,4,56,10,Norwood,27.799999
36870,2019,10,1,4,56,20,Norwood,29.190001
36871,2019,10,1,4,56,30,Norwood,31.02
36872,2019,10,1,4,56,40,Norwood,30.799999
36873,2019,10,1,4,56,50,Norwood,29.530001
36874,2019,10,1,4,56,60,Norwood,28.57
36875,2019,10,1,4,58,0,Norwood,30.15
36876,2019,10,1,4,58,10,Norwood,29.5
36877,2019,10,1,4,58,20,Norwood,29.35
36878,2019,10,1,4,58,30,Norwood,27.66
36879,2019,10,1,4,58,40,Norwood,27.24
36880,2019,10,1,4,58,50,Norwood,27.17
36881,2019,10,1,4,58,60,Norwood,25.370001
36882,2019,10,1,4,60,0,Norwood,27.24
36883,2019,10,1,4,60,10,Norwood,26.9
36884,2019,10,1,4,60,20,Norwood,27
36885,2019,10,1,4,60,30,Norwood,27.42
36886,2019,10,1,4,60,40,Norwood,28.549999
36887,2019,10,1,4,60,50,Norwood,27.219999
36888,2019,10,1,4,60,60,Norwood,25.82
36889,2019,10,1,8,0,0,Norwood,25.99
36890,2019,10,1,8,0,10,Norwood,27.4
36891,2019,10,1,8,0,20,Norwood,27.549999
36892,2019,10,1,8,0,30,Norwood,29.15
36893,2019,10,1,8,0,40,Norwood,28.84
36894,2019,10,1,8,0,50,Norwood,28.799999
36895,2019,10,1,8,0,60,Norwood,29.17
36896,2019,10,1,8,2,0,Norwood,30.99
36897,2019,10,1,8,2,10,Norwood,31.200001
36898,2019,10,1,8,2,20,Norwood,29.549999
36899,2019,10,1,8,2,30,Norwood,28.459999
36900,2019,10,1,8,2,40,Norwood,30.440001
36901,2019,10,1,8,2,50,Norwood,31.51
36902,2019,10,1,8,2,60,Norwood,30.200001
36903,2019,10,1,8,4,0,Norwood,31.129999
36904,2019,10,1,8,4,10,Norwood,32.459999
36905,2019,10,1,8,4,20,Norwood,31.059999
36906,2019,10,1,8,4,30,Norwood,30.709999
36907,2019,10,1,8,4,40,Norwood,29.59
36908,2019,10,1,8,4,50,Norwood,30.73
36909,2019,10,1,8,4,60,Norwood,30.129999
36910,2019,10,1,8,6,0,Norwood,32.02
36911,2019,10,1,8,6,10,Norwood,33.349998
36912,2019,10,1,8,6,20,Norwood,33.400002
36913,2019,10,1,8,6,30,Norwood,34.259998
36914,2019,10,1,8,6,40,Norwood,33.509998
36915,2019,10,1,8,6,50,Norwood,35.400002
36916,2019,10,1,8,6,60,Norwood,34.400002
36917,2019,10,1,8,8,0,Norwood,33.200001
36918,2019,10,1,8,8,10,Norwood,35.040001
36919,2019,10,1,8,8,20,Norwood,34.700001
36920,2019,10,1,8,8,30,Norwood,33.990002
36921,2019,10,1,8,8,40,Norwood,33.860001
36922,2019,10,1,8,8,50,Norwood,34.619999
36923,2019,10,1,8,8,60,Norwood,33.950001
36924,2019,10,1,8,10,0,Norwood,32.73
36925,2019,10,1,8,10,10,Norwood,32.389999
36926,2019,10,1,8,10,20,Norwood,32.220001
36927,2019,10,1,8,10,30,Norwood,33.970001
36928,2019,10,1,8,10,40,Norwood,34.93
36929,2019,10,1,8,10,50,Norwood,35.639999
36930,2019,10,1,8,10,60,Norwood,36.619999
36931,2019,10,1,8,12,0,Norwood,34.799999
36932,2019,10,1,8,12,10,Norwood,36.799999
36933,2019,10,1,8,12,20,Norwood,38.700001
36934,2019,10,1,8,12,30,Norwood,38.549999
36935,2019,10,1,8,12,40,Norwood,38.84
36936,2019,10,1,8,12,50,Norwood,38.709999
36937,2019,10,1,8,12,60,Norwood,38.84
36938,2019,10,1,8,14,0,Norwood,37.259998
36939,2019,10,1,8,14,10,Norwood,37.709999
36940,2019,10,1,8,14,20,Norwood,39.48
36941,2019,10,1,8,14,30,Norwood,38.950001
36942,2019,10,1,8,14,40,Norwood,38.02
36943,2019,10,1,8,14,50,Norwood,36.529999
36944,2019,10,1,8,14,60,Norwood,37.880001
36945,2019,10,1,8,16,0,Norwood,39.130001
36946,2019,10,1,8,16,10,Norwood,38.279999
36947,2019,10,1,8,16,20,Norwood,37.299999
36948,2019,10,1,8,16,30,Norwood,36.240002
36949,2019,10,1,8,16,40,Norwood,35.459999
36950,2019,10,1,8,16,50,Norwood,33.66
36951,2019,10,1,8,16,60,Norwood,33.299999
36952,2019,10,1,8,18,0,Norwood,34.509998
36953,2019,10,1,8,18,10,Norwood,33.5
36954,2019,10,1,8,18,20,Norwood,32.349998
36955,2019,10,1,8,18,30,Norwood,33.57
36956,2019,10,1,8,18,40,Norwood,34.84
36957,2019,10,1,8,18,50,Norwood,33.400002
36958,2019,10,1,8,18,60,Norwood,33.860001
36959,2019,10,1,8,20,0,Norwood,32.549999
36960,2019,10,1,8,20,10,Norwood,34.310001
36961,2019,10,1,8,20,20,Norwood,32.439999
36962,2019,10,1,8,20,30,Norwood,30.84
36963,2019,10,1,8,20,40,Norwood,31.15
36964,2019,10,1,8,20,50,Norwood,31.73
36965,2019,10,1,8,20,60,Norwood,31.6
36966,2019,10,1,8,22,0,Norwood,31.389999
36967,2019,10,1,8,22,10,Norwood,29.59
36968,2019,10,1,8,22,20,Norwood,28.6
36969,2019,10,1,8,22,30,Norwood,28.26
36970,2019,10,1,8,22,40,Norwood,26.950001
36971,2019,10,1,8,22,50,Norwood,25.91
36972,2019,10,1,8,22,60,Norwood,27.6
36973,2019,10,1,8,24,0,Norwood,26.59
36974,2019,10,1,8,24,10,Norwood,25.1
36975,2019,10,1,8,24,20,Norwood,25.110001
36976,2019,10,1,8,24,30,Norwood,23.35
36977,2019,10,1,8,24,40,Norwood,21.42
36978,2019,10,1,8,24,50,Norwood,20.200001
36979,2019,10,1,8,24,60,Norwood,20.370001
36980,2019,10,1,8,26,0,Norwood,21.110001
36981,2019,10,1,8,26,10,Norwood,22.33
36982,2019,10,1,8,26,20,Norwood,23.459999
36983,2019,10,1,8,26,30,Norwood,24.549999
36984,2019,10,1,8,26,40,Norwood,24.02
36985,2019,10,1,8,26,50,Norwood,24.15
36986,2019,10,1,8,26,60,Norwood,25.530001
36987,2019,10,1,8,28,0,Norwood,24.26
36988,2019,10,1,8,28,10,Norwood,25.5
36989,2019,10,1,8,28,20,Norwood,26.93
36990,2019,10,1,8,28,30,Norwood,28.190001
36991,2019,10,1,8,28,40,Norwood,29.389999
36992,2019,10,1,8,28,50,Norwood,28.73
36993,2019,10,1,8,28,60,Norwood,30.299999
36994,2019,10,1,8,30,0,Norwood,30.08
36995,2019,10,1,8,30,10,Norwood,30.02
36996,2019,10,1,8,30,20,Norwood,29.389999
36997,2019,10,1,8,30,30,Norwood,30.4
36998,2019,10,1,8,30,40,Norwood,29.299999
36999,2019,10,1,8,30,50,Norwood,27.4
37000,2019,10,1,8,30,60,Norwood,27.190001
37001,2019,10,1,8,32,0,Norwood,28.99
37002,2019,10,1,8,32,10,Norwood,29.5
37003,2019,10,1,8,32,20,Norwood,29.700001
37004,2019,10,1,8,32,30,Norwood,28.6
37005,2019,10,1,8,32,40,Norwood,27.129999
37006,2019,10,1,8,32,50,Norwood,27.68
37007,2019,10,1,8,32,60,Norwood,28.799999
37008,2019,10,1,8,34,0,Norwood,28.200001
37009,2019,10,1,8,34,10,Norwood,28.440001
37010,2019,10,1,8,34,20,Norwood,28.549999
37011,2019,10,1,8,34,30,Norwood,26.57
37012,2019,10,1,8,34,40,Norwood,27.35
37013,2019,10,1,8,34,50,Norwood,28.1
37014,2019,10,1,8,34,60,Norwood,29.309999
37015,2019,10,1,8,36,0,Norwood,29.459999
37016,2019,10,1,8,36,10,Norwood,28.33
37017,2019,10,1,8,36,20,Norwood,26.77
37018,2019,10,1,8,36,30,Norwood,25.059999
37019,2019,10,1,8,36,40,Norwood,27
37020,2019,10,1,8,36,50,Norwood,27.370001
37021,2019,10,1,8,36,60,Norwood,25.459999
37022,2019,10,1,8,38,0,Norwood,24.48
37023,2019,10,1,8,38,10,Norwood,23.440001
37024,2019,10,1,8,38,20,Norwood,24.77
37025,2019,10,1,8,38,30,Norwood,24.459999
37026,2019,10,1,8,38,40,Norwood,23.129999
37027,2019,10,1,8,38,50,Norwood,21.33
37028,2019,10,1,8,38,60,Norwood,21.77
37029,2019,10,1,8,40,0,Norwood,19.799999
37030,2019,10,1,8,40,10,Norwood,18.6
37031,2019,10,1,8,40,20,Norwood,20
37032,2019,10,1,8,40,30,Norwood,19.879999
37033,2019,10,1,8,40,40,Norwood,20.68
37034,2019,10,1,8,40,50,Norwood,19.73
37035,2019,10,1,8,40,60,Norwood,20.57
37036,2019,10,1,8,42,0,Norwood,18.66
37037,2019,10,1,8,42,10,Norwood,18.59
37038,2019,10,1,8,42,20,Norwood,18.99
37039,2019,10,1,8,42,30,Norwood,18.59
37040,2019,10,1,8,42,40,Norwood,18.77
37041,2019,10,1,8,42,50,Norwood,17.15
37042,2019,10,1,8,42,60,Norwood,17.6
37043,2019,10,1,8,44,0,Norwood,17.620001
37044,2019,10,1,8,44,10,Norwood,16.73
37045,2019,10,1,8,44,20,Norwood,15.1
37046,2019,10,1,8,44,30,Norwood,15.6
37047,2019,10,1,8,44,40,Norwood,13.66
37048,2019,10,1,8,44,50,Norwood,13.55
37049,2019,10,1,8,44,60,Norwood,14.51
37050,2019,10,1,8,46,0,Norwood,13.95
37051,2019,10,1,8,46,10,Norwood,14.91
37052,2019,10,1,8,46,20,Norwood,14.48
37053,2019,10,1,8,46,30,Norwood,15.02
37054,2019,10,1,8,46,40,Norwood,16.73
37055,2019,10,1,8,46,50,Norwood,17.15
37056,2019,10,1,8,46,60,Norwood,16.17
37057,2019,10,1,8,48,0,Norwood,15.55
37058,2019,10,1,8,48,10,Norwood,15
37059,2019,10,1,8,48,20,Norwood,15.26
37060,2019,10,1,8,48,30,Norwood,13.39
37061,2019,10,1,8,48,40,Norwood,12.46
37062,2019,10,1,8,48,50,Norwood,11.15
37063,2019,10,1,8,48,60,Norwood,11.15
37064,2019,10,1,8,50,0,Norwood,11.1
37065,2019,10,1,8,50,10,Norwood,12.77
37066,2019,10,1,8,50,20,Norwood,12.84
37067,2019,10,1,8,50,30,Norwood,13.66
37068,2019,10,1,8,50,40,Norwood,13.48
37069,2019,10,1,8,50,50,Norwood,12.4
37070,2019,10,1,8,50,60,Norwood,14.37
37071,2019,10,1,8,52,0,Norwood,14.02
37072,2019,10,1,8,52,10,Norwood,14.3
37073,2019,10,1,8,52,20,Norwood,12.4
37074,2019,10,1,8,52,30,Norwood,11.46
37075,2019,10,1,8,52,40,Norwood,11.5
37076,2019,10,1,8,52,50,Norwood,12.11
37077,2019,10,1,8,52,60,Norwood,11.5
37078,2019,10,1,8,54,0,Norwood,11.84
37079,2019,10,1,8,54,10,Norwood,12.44
37080,2019,10,1,8,54,20,Norwood,12.44
37081,2019,10,1,8,54,30,Norwood,13
37082,2019,10,1,8,54,40,Norwood,14.08
37083,2019,10,1,8,54,50,Norwood,15.57
37084,2019,10,1,8,54,60,Norwood,17.5
37085,2019,10,1,8,56,0,Norwood,17.35
37086,2019,10,1,8,56,10,Norwood,18.059999
37087,2019,10,1,8,56,20,Norwood,17.26
37088,2019,10,1,8,56,30,Norwood,15.97
37089,2019,10,1,8,56,40,Norwood,17.879999
37090,2019,10,1,8,56,50,Norwood,17.620001
37091,2019,10,1,8,56,60,Norwood,17.26
37092,2019,10,1,8,58,0,Norwood,17.370001
37093,2019,10,1,8,58,10,Norwood,18.91
37094,2019,10,1,8,58,20,Norwood,18.879999
37095,2019,10,1,8,58,30,Norwood,20.200001
37096,2019,10,1,8,58,40,Norwood,19.59
37097,2019,10,1,8,58,50,Norwood,18.77
37098,2019,10,1,8,58,60,Norwood,17.709999
37099,2019,10,1,8,60,0,Norwood,16.91
37100,2019,10,1,8,60,10,Norwood,15.97
37101,2019,10,1,8,60,20,Norwood,15.08
37102,2019,10,1,8,60,30,Norwood,15.62
37103,2019,10,1,8,60,40,Norwood,14.62
37104,2019,10,1,8,60,50,Norwood,13.77
37105,2019,10,1,8,60,60,Norwood,12.95
37106,2019,10,1,12,0,0,Norwood,12.28
37107,2019,10,1,12,0,10,Norwood,13.39
37108,2019,10,1,12,0,20,Norwood,14.19
37109,2019,10,1,12,0,30,Norwood,13.37
37110,2019,10,1,12,0,40,Norwood,13.44
37111,2019,10,1,12,0,50,Norwood,13.06
37112,2019,10,1,12,0,60,Norwood,14.62
37113,2019,10,1,12,2,0,Norwood,13.99
37114,2019,10,1,12,2,10,Norwood,12.42
37115,2019,10,1,12,2,20,Norwood,11.35
37116,2019,10,1,12,2,30,Norwood,12.8
37117,2019,10,1,12,2,40,Norwood,11.33
37118,2019,10,1,12,2,50,Norwood,11.44
37119,2019,10,1,12,2,60,Norwood,11.13
37120,2019,10,1,12,4,0,Norwood,12.02
37121,2019,10,1,12,4,10,Norwood,12.11
37122,2019,10,1,12,4,20,Norwood,13.84
37123,2019,10,1,12,4,30,Norwood,13.15
37124,2019,10,1,12,4,40,Norwood,11.57
37125,2019,10,1,12,4,50,Norwood,13.26
37126,2019,10,1,12,4,60,Norwood,13.99
37127,2019,10,1,12,6,0,Norwood,14.46
37128,2019,10,1,12,6,10,Norwood,16.370001
37129,2019,10,1,12,6,20,Norwood,14.88
37130,2019,10,1,12,6,30,Norwood,15.9
37131,2019,10,1,12,6,40,Norwood,17.280001
37132,2019,10,1,12,6,50,Norwood,18.59
37133,2019,10,1,12,6,60,Norwood,17.51
37134,2019,10,1,12,8,0,Norwood,18.48
37135,2019,10,1,12,8,10,Norwood,16.93
37136,2019,10,1,12,8,20,Norwood,17.040001
37137,2019,10,1,12,8,30,Norwood,15.31
37138,2019,10,1,12,8,40,Norwood,15.11
37139,2019,10,1,12,8,50,Norwood,14.55
37140,2019,10,1,12,8,60,Norwood,13.9
37141,2019,10,1,12,10,0,Norwood,12.22
37142,2019,10,1,12,10,10,Norwood,11.51
37143,2019,10,1,12,10,20,Norwood,12.26
37144,2019,10,1,12,10,30,Norwood,11.2
37145,2019,10,1,12,10,40,Norwood,9.91
37146,2019,10,1,12,10,50,Norwood,8.37
37147,2019,10,1,12,10,60,Norwood,8.77
37148,2019,10,1,12,12,0,Norwood,8.95
37149,2019,10,1,12,12,10,Norwood,8.33
37150,2019,10,1,12,12,20,Norwood,8
37151,2019,10,1,12,12,30,Norwood,8.88
37152,2019,10,1,12,12,40,Norwood,9.51
37153,2019,10,1,12,12,50,Norwood,11.19
37154,2019,10,1,12,12,60,Norwood,13.13
37155,2019,10,1,12,14,0,Norwood,12.24
37156,2019,10,1,12,14,10,Norwood,14.15
37157,2019,10,1,12,14,20,Norwood,13.02
37158,2019,10,1,12,14,30,Norwood,11.31
37159,2019,10,1,12,14,40,Norwood,10.02
37160,2019,10,1,12,14,50,Norwood,10.11
37161,2019,10,1,12,14,60,Norwood,8.91
37162,2019,10,1,12,16,0,Norwood,8.95
37163,2019,10,1,12,16,10,Norwood,8.95
37164,2019,10,1,12,16,20,Norwood,9
37165,2019,10,1,12,16,30,Norwood,8.73
37166,2019,10,1,12,16,40,Norwood,10.28
37167,2019,10,1,12,16,50,Norwood,8.88
37168,2019,10,1,12,16,60,Norwood,9.75
37169,2019,10,1,12,18,0,Norwood,10.71
37170,2019,10,1,12,18,10,Norwood,9.9
37171,2019,10,1,12,18,20,Norwood,11.4
37172,2019,10,1,12,18,30,Norwood,11.59
37173,2019,10,1,12,18,40,Norwood,11.88
37174,2019,10,1,12,18,50,Norwood,10.44
37175,2019,10,1,12,18,60,Norwood,9.26
37176,2019,10,1,12,20,0,Norwood,10.59
37177,2019,10,1,12,20,10,Norwood,11.46
37178,2019,10,1,12,20,20,Norwood,10.48
37179,2019,10,1,12,20,30,Norwood,11.95
37180,2019,10,1,12,20,40,Norwood,13.7
37181,2019,10,1,12,20,50,Norwood,15.7
37182,2019,10,1,12,20,60,Norwood,16.040001
37183,2019,10,1,12,22,0,Norwood,16.299999
37184,2019,10,1,12,22,10,Norwood,16.219999
37185,2019,10,1,12,22,20,Norwood,16.73
37186,2019,10,1,12,22,30,Norwood,16.51
37187,2019,10,1,12,22,40,Norwood,15.26
37188,2019,10,1,12,22,50,Norwood,15.51
37189,2019,10,1,12,22,60,Norwood,15.08
37190,2019,10,1,12,24,0,Norwood,16.459999
37191,2019,10,1,12,24,10,Norwood,18.280001
37192,2019,10,1,12,24,20,Norwood,19.280001
37193,2019,10,1,12,24,30,Norwood,21.190001
37194,2019,10,1,12,24,40,Norwood,19.219999
37195,2019,10,1,12,24,50,Norwood,17.799999
37196,2019,10,1,12,24,60,Norwood,19.799999
37197,2019,10,1,12,26,0,Norwood,18.5
37198,2019,10,1,12,26,10,Norwood,18.309999
37199,2019,10,1,12,26,20,Norwood,17.42
37200,2019,10,1,12,26,30,Norwood,18.700001
37201,2019,10,1,12,26,40,Norwood,17.17
37202,2019,10,1,12,26,50,Norwood,16.24
37203,2019,10,1,12,26,60,Norwood,14.91
37204,2019,10,1,12,28,0,Norwood,13.35
37205,2019,10,1,12,28,10,Norwood,14.5
37206,2019,10,1,12,28,20,Norwood,13.84
37207,2019,10,1,12,28,30,Norwood,14.57
37208,2019,10,1,12,28,40,Norwood,16.51
37209,2019,10,1,12,28,50,Norwood,18.459999
37210,2019,10,1,12,28,60,Norwood,18.5
37211,2019,10,1,12,30,0,Norwood,17.879999
37212,2019,10,1,12,30,10,Norwood,17.040001
37213,2019,10,1,12,30,20,Norwood,17.440001
37214,2019,10,1,12,30,30,Norwood,17.799999
37215,2019,10,1,12,30,40,Norwood,18.059999
37216,2019,10,1,12,30,50,Norwood,16.309999
37217,2019,10,1,12,30,60,Norwood,15.64
37218,2019,10,1,12,32,0,Norwood,16.08
37219,2019,10,1,12,32,10,Norwood,14.26
37220,2019,10,1,12,32,20,Norwood,14.51
37221,2019,10,1,12,32,30,Norwood,14.68
37222,2019,10,1,12,32,40,Norwood,14.5
37223,2019,10,1,12,32,50,Norwood,15.88
37224,2019,10,1,12,32,60,Norwood,14.19
37225,2019,10,1,12,34,0,Norwood,12.44
37226,2019,10,1,12,34,10,Norwood,12.59
37227,2019,10,1,12,34,20,Norwood,13.11
37228,2019,10,1,12,34,30,Norwood,13.15
37229,2019,10,1,12,34,40,Norwood,14
37230,2019,10,1,12,34,50,Norwood,12.86
37231,2019,10,1,12,34,60,Norwood,11.82
37232,2019,10,1,12,36,0,Norwood,10.99
37233,2019,10,1,12,36,10,Norwood,12.02
37234,2019,10,1,12,36,20,Norwood,12.39
37235,2019,10,1,12,36,30,Norwood,11.24
