ID,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,LOCATION,PRESSURE
39947,2027,7,11,12,16,0,Norwood,33.259998
39948,2027,7,11,12,16,32,Norwood,32.349998
39949,2027,7,11,12,16,64,Norwood,33.73
39950,2027,7,11,12,32,0,Norwood,35.110001
39951,2027,7,11,12,32,32,Norwood,34.169998
39952,2027,7,11,12,32,64,Norwood,32.529999
39953,2027,7,11,12,48,0,Norwood,33.02
39954,2027,7,11,12,48,32,Norwood,31.709999
39955,2027,7,11,12,48,64,Norwood,31.5
39956,2027,7,11,12,64,0,Norwood,30.5
39957,2027,7,11,12,64,32,Norwood,32.299999
39958,2027,7,11,12,64,64,Norwood,32.150002
39959,2027,7,11,16,0,0,Norwood,32.200001
39960,2027,7,11,16,0,32,Norwood,33.599998
39961,2027,7,11,16,0,64,Norwood,34.68
39962,2027,7,11,16,16,0,Norwood,36.389999
39963,2027,7,11,16,16,32,Norwood,36.299999
39964,2027,7,11,16,16,64,Norwood,36.77
39965,2027,7,11,16,32,0,Norwood,36.02
39966,2027,7,11,16,32,32,Norwood,37.389999
39967,2027,7,11,16,32,64,Norwood,35.529999
39968,2027,7,11,16,48,0,Norwood,37.310001
39969,2027,7,11,16,48,32,Norwood,35.549999
39970,2027,7,11,16,48,64,Norwood,34.48
39971,2027,7,11,16,64,0,Norwood,34.82
39972,2027,7,11,16,64,32,Norwood,34.950001
39973,2027,7,11,16,64,64,Norwood,35.950001
39974,2027,7,11,20,0,0,Norwood,36.189999
39975,2027,7,11,20,0,32,Norwood,37.200001
39976,2027,7,11,20,0,64,Norwood,37.900002
39977,2027,7,11,20,16,0,Norwood,38.73
39978,2027,7,11,20,16,32,Norwood,39.84
39979,2027,7,11,20,16,64,Norwood,38.5
39980,2027,7,11,20,32,0,Norwood,39.419998
39981,2027,7,11,20,32,32,Norwood,38.330002
39982,2027,7,11,20,32,64,Norwood,36.369999
39983,2027,7,11,20,48,0,Norwood,36.189999
39984,2027,7,11,20,48,32,Norwood,35.82
39985,2027,7,11,20,48,64,Norwood,34.990002
39986,2027,7,11,20,64,0,Norwood,36.549999
39987,2027,7,11,20,64,32,Norwood,34.68
39988,2027,7,11,20,64,64,Norwood,36
39989,2027,7,11,24,0,0,Norwood,36.990002
39990,2027,7,11,24,0,32,Norwood,35.970001
39991,2027,7,11,24,0,64,Norwood,34.990002
39992,2027,7,11,24,16,0,Norwood,33.189999
39993,2027,7,11,24,16,32,Norwood,33.75
39994,2027,7,11,24,16,64,Norwood,31.77
39995,2027,7,11,24,32,0,Norwood,32.200001
39996,2027,7,11,24,32,32,Norwood,31.02
39997,2027,7,11,24,32,64,Norwood,31.82
39998,2027,7,11,24,48,0,Norwood,32.91
39999,2027,7,11,24,48,32,Norwood,31.799999
40000,2027,7,11,24,48,64,Norwood,32.389999
40001,2027,7,11,24,64,0,Norwood,33.860001
40002,2027,7,11,24,64,32,Norwood,34.799999
40003,2027,7,11,24,64,64,Norwood,35.799999
40004,2027,7,21,0,0,0,Norwood,36.700001
40005,2027,7,21,0,0,32,Norwood,35.040001
40006,2027,7,21,0,0,64,Norwood,34.389999
40007,2027,7,21,0,16,0,Norwood,36.220001
40008,2027,7,21,0,16,32,Norwood,34.509998
40009,2027,7,21,0,16,64,Norwood,33.400002
40010,2027,7,21,0,32,0,Norwood,33.619999
40011,2027,7,21,0,32,32,Norwood,33.73
40012,2027,7,21,0,32,64,Norwood,33.59
40013,2027,7,21,0,48,0,Norwood,31.950001
40014,2027,7,21,0,48,32,Norwood,31.9
40015,2027,7,21,0,48,64,Norwood,30.24
40016,2027,7,21,0,64,0,Norwood,30.17
40017,2027,7,21,0,64,32,Norwood,30.5
40018,2027,7,21,0,64,64,Norwood,28.73
40019,2027,7,21,4,0,0,Norwood,29.389999
40020,2027,7,21,4,0,32,Norwood,30.73
40021,2027,7,21,4,0,64,Norwood,29.190001
40022,2027,7,21,4,16,0,Norwood,31.040001
40023,2027,7,21,4,16,32,Norwood,29.950001
40024,2027,7,21,4,16,64,Norwood,29.35
40025,2027,7,21,4,32,0,Norwood,31.190001
40026,2027,7,21,4,32,32,Norwood,30.969999
40027,2027,7,21,4,32,64,Norwood,32.66
40028,2027,7,21,4,48,0,Norwood,33.169998
40029,2027,7,21,4,48,32,Norwood,32.84
40030,2027,7,21,4,48,64,Norwood,34
40031,2027,7,21,4,64,0,Norwood,32.150002
40032,2027,7,21,4,64,32,Norwood,30.969999
40033,2027,7,21,4,64,64,Norwood,28.99
40034,2027,7,21,8,0,0,Norwood,28.549999
40035,2027,7,21,8,0,32,Norwood,27.879999
40036,2027,7,21,8,0,64,Norwood,27.75
40037,2027,7,21,8,16,0,Norwood,26.389999
40038,2027,7,21,8,16,32,Norwood,28.190001
40039,2027,7,21,8,16,64,Norwood,26.84
40040,2027,7,21,8,32,0,Norwood,27.77
40041,2027,7,21,8,32,32,Norwood,29.51
40042,2027,7,21,8,32,64,Norwood,28.879999
40043,2027,7,21,8,48,0,Norwood,29.08
40044,2027,7,21,8,48,32,Norwood,29.309999
40045,2027,7,21,8,48,64,Norwood,28.35
40046,2027,7,21,8,64,0,Norwood,26.73
40047,2027,7,21,8,64,32,Norwood,26.389999
40048,2027,7,21,8,64,64,Norwood,25.059999
40049,2027,7,21,12,0,0,Norwood,23.219999
40050,2027,7,21,12,0,32,Norwood,24.59
40051,2027,7,21,12,0,64,Norwood,23.08
40052,2027,7,21,12,16,0,Norwood,24.219999
40053,2027,7,21,12,16,32,Norwood,24.93
40054,2027,7,21,12,16,64,Norwood,25.530001
40055,2027,7,21,12,32,0,Norwood,26.190001
40056,2027,7,21,12,32,32,Norwood,25.93
40057,2027,7,21,12,32,64,Norwood,24.190001
40058,2027,7,21,12,48,0,Norwood,23.040001
40059,2027,7,21,12,48,32,Norwood,23.51
40060,2027,7,21,12,48,64,Norwood,23.42
40061,2027,7,21,12,64,0,Norwood,22.33
40062,2027,7,21,12,64,32,Norwood,22.110001
40063,2027,7,21,12,64,64,Norwood,20.700001
40064,2027,7,21,16,0,0,Norwood,19.459999
40065,2027,7,21,16,0,32,Norwood,19.549999
40066,2027,7,21,16,0,64,Norwood,21.15
40067,2027,7,21,16,16,0,Norwood,19.6
40068,2027,7,21,16,16,32,Norwood,19.75
40069,2027,7,21,16,16,64,Norwood,18.059999
40070,2027,7,21,16,32,0,Norwood,16.459999
40071,2027,7,21,16,32,32,Norwood,14.66
40072,2027,7,21,16,32,64,Norwood,15.91
40073,2027,7,21,16,48,0,Norwood,14.31
40074,2027,7,21,16,48,32,Norwood,15.28
40075,2027,7,21,16,48,64,Norwood,16.969999
40076,2027,7,21,16,64,0,Norwood,18.57
40077,2027,7,21,16,64,32,Norwood,19.57
40078,2027,7,21,16,64,64,Norwood,18.4
40079,2027,7,21,20,0,0,Norwood,16.4
40080,2027,7,21,20,0,32,Norwood,17.950001
40081,2027,7,21,20,0,64,Norwood,18.17
40082,2027,7,21,20,16,0,Norwood,16.24
40083,2027,7,21,20,16,32,Norwood,16.08
40084,2027,7,21,20,16,64,Norwood,14.1
40085,2027,7,21,20,32,0,Norwood,13.33
40086,2027,7,21,20,32,32,Norwood,14.71
40087,2027,7,21,20,32,64,Norwood,16.530001
40088,2027,7,21,20,48,0,Norwood,15.28
40089,2027,7,21,20,48,32,Norwood,16.370001
40090,2027,7,21,20,48,64,Norwood,18.200001
40091,2027,7,21,20,64,0,Norwood,17.389999
40092,2027,7,21,20,64,32,Norwood,16.33
40093,2027,7,21,20,64,64,Norwood,15.91
40094,2027,7,21,24,0,0,Norwood,16.459999
40095,2027,7,21,24,0,32,Norwood,17.84
40096,2027,7,21,24,0,64,Norwood,15.91
40097,2027,7,21,24,16,0,Norwood,14.86
40098,2027,7,21,24,16,32,Norwood,15.33
40099,2027,7,21,24,16,64,Norwood,15.8
40100,2027,7,21,24,32,0,Norwood,15.4
40101,2027,7,21,24,32,32,Norwood,13.48
40102,2027,7,21,24,32,64,Norwood,14.91
40103,2027,7,21,24,48,0,Norwood,14.42
40104,2027,7,21,24,48,32,Norwood,16
40105,2027,7,21,24,48,64,Norwood,16.129999
40106,2027,7,21,24,64,0,Norwood,16.950001
40107,2027,7,21,24,64,32,Norwood,16.549999
40108,2027,7,21,24,64,64,Norwood,18.17
40109,2027,7,31,0,0,0,Norwood,16.99
40110,2027,7,31,0,0,32,Norwood,18.24
40111,2027,7,31,0,0,64,Norwood,16.57
40112,2027,7,31,0,16,0,Norwood,17.309999
40113,2027,7,31,0,16,32,Norwood,15.73
40114,2027,7,31,0,16,64,Norwood,16.309999
40115,2027,7,31,0,32,0,Norwood,17.879999
40116,2027,7,31,0,32,32,Norwood,16.950001
40117,2027,7,31,0,32,64,Norwood,17.530001
40118,2027,7,31,0,48,0,Norwood,18.15
40119,2027,7,31,0,48,32,Norwood,19.700001
40120,2027,7,31,0,48,64,Norwood,21.15
40121,2027,7,31,0,64,0,Norwood,21.110001
40122,2027,7,31,0,64,32,Norwood,19.190001
40123,2027,7,31,0,64,64,Norwood,19.93
40124,2027,7,31,4,0,0,Norwood,21.82
40125,2027,7,31,4,0,32,Norwood,22.42
40126,2027,7,31,4,0,64,Norwood,23.35
40127,2027,7,31,4,16,0,Norwood,24.75
40128,2027,7,31,4,16,32,Norwood,25.48
40129,2027,7,31,4,16,64,Norwood,26.5
40130,2027,7,31,4,32,0,Norwood,25.389999
40131,2027,7,31,4,32,32,Norwood,24.15
40132,2027,7,31,4,32,64,Norwood,26.08
40133,2027,7,31,4,48,0,Norwood,26.99
40134,2027,7,31,4,48,32,Norwood,27.309999
40135,2027,7,31,4,48,64,Norwood,27.459999
40136,2027,7,31,4,64,0,Norwood,28.68
40137,2027,7,31,4,64,32,Norwood,27.549999
40138,2027,7,31,4,64,64,Norwood,26.68
40139,2027,7,31,8,0,0,Norwood,27.99
40140,2027,7,31,8,0,32,Norwood,26.299999
40141,2027,7,31,8,0,64,Norwood,26.6
40142,2027,7,31,8,16,0,Norwood,26.299999
40143,2027,7,31,8,16,32,Norwood,26.950001
40144,2027,7,31,8,16,64,Norwood,28.66
40145,2027,7,31,8,32,0,Norwood,28.5
40146,2027,7,31,8,32,32,Norwood,28.799999
40147,2027,7,31,8,32,64,Norwood,27.26
40148,2027,7,31,8,48,0,Norwood,26.110001
40149,2027,7,31,8,48,32,Norwood,24.59
40150,2027,7,31,8,48,64,Norwood,23.5
40151,2027,7,31,8,64,0,Norwood,23.440001
40152,2027,7,31,8,64,32,Norwood,22.02
40153,2027,7,31,8,64,64,Norwood,21.040001
40154,2027,7,31,12,0,0,Norwood,22.969999
40155,2027,7,31,12,0,32,Norwood,23.84
40156,2027,7,31,12,0,64,Norwood,25.51
40157,2027,7,31,12,16,0,Norwood,25.879999
40158,2027,7,31,12,16,32,Norwood,24.440001
40159,2027,7,31,12,16,64,Norwood,26.24
40160,2027,7,31,12,32,0,Norwood,28.219999
40161,2027,7,31,12,32,32,Norwood,26.9
40162,2027,7,31,12,32,64,Norwood,25.129999
40163,2027,7,31,12,48,0,Norwood,26.799999
40164,2027,7,31,12,48,32,Norwood,27.1
40165,2027,7,31,12,48,64,Norwood,27.299999
40166,2027,7,31,12,64,0,Norwood,28.129999
40167,2027,7,31,12,64,32,Norwood,27.459999
40168,2027,7,31,12,64,64,Norwood,27.08
40169,2027,7,31,16,0,0,Norwood,25.530001
40170,2027,7,31,16,0,32,Norwood,24.17
40171,2027,7,31,16,0,64,Norwood,23.08
40172,2027,7,31,16,16,0,Norwood,23.530001
40173,2027,7,31,16,16,32,Norwood,24.73
40174,2027,7,31,16,16,64,Norwood,23.26
40175,2027,7,31,16,32,0,Norwood,23
40176,2027,7,31,16,32,32,Norwood,21.73
40177,2027,7,31,16,32,64,Norwood,21.309999
40178,2027,7,31,16,48,0,Norwood,23.200001
40179,2027,7,31,16,48,32,Norwood,24.1
40180,2027,7,31,16,48,64,Norwood,23.17
40181,2027,7,31,16,64,0,Norwood,22.15
40182,2027,7,31,16,64,32,Norwood,21.59
40183,2027,7,31,16,64,64,Norwood,22.26
40184,2027,7,31,20,0,0,Norwood,22.440001
40185,2027,7,31,20,0,32,Norwood,24
40186,2027,7,31,20,0,64,Norwood,24.879999
40187,2027,7,31,20,16,0,Norwood,26.24
40188,2027,7,31,20,16,32,Norwood,25.42
40189,2027,7,31,20,16,64,Norwood,23.99
40190,2027,7,31,20,32,0,Norwood,22.950001
40191,2027,7,31,20,32,32,Norwood,21.26
40192,2027,7,31,20,32,64,Norwood,21.1
40193,2027,7,31,20,48,0,Norwood,21.299999
40194,2027,7,31,20,48,32,Norwood,20.620001
40195,2027,7,31,20,48,64,Norwood,20.9
40196,2027,7,31,20,64,0,Norwood,20.129999
40197,2027,7,31,20,64,32,Norwood,20.110001
40198,2027,7,31,20,64,64,Norwood,20.51
40199,2027,7,31,24,0,0,Norwood,20.08
40200,2027,7,31,24,0,32,Norwood,18.4
40201,2027,7,31,24,0,64,Norwood,18.040001
40202,2027,7,31,24,16,0,Norwood,20.02
40203,2027,7,31,24,16,32,Norwood,21.309999
40204,2027,7,31,24,16,64,Norwood,21.620001
40205,2027,7,31,24,32,0,Norwood,19.799999
40206,2027,7,31,24,32,32,Norwood,18.24
40207,2027,7,31,24,32,64,Norwood,17.549999
40208,2027,7,31,24,48,0,Norwood,18.530001
40209,2027,7,31,24,48,32,Norwood,16.84
40210,2027,7,31,24,48,64,Norwood,17.75
40211,2027,7,31,24,64,0,Norwood,16.77
40212,2027,7,31,24,64,32,Norwood,18.15
40213,2027,7,31,24,64,64,Norwood,17.84
40214,2027,8,1,0,0,0,Norwood,16.110001
40215,2027,8,1,0,0,32,Norwood,14.95
40216,2027,8,1,0,0,64,Norwood,16.549999
40217,2027,8,1,0,16,0,Norwood,16.35
40218,2027,8,1,0,16,32,Norwood,16.68
40219,2027,8,1,0,16,64,Norwood,18.1
40220,2027,8,1,0,32,0,Norwood,17.99
40221,2027,8,1,0,32,32,Norwood,17.6
40222,2027,8,1,0,32,64,Norwood,17.35
40223,2027,8,1,0,48,0,Norwood,16.700001
40224,2027,8,1,0,48,32,Norwood,15.39
40225,2027,8,1,0,48,64,Norwood,15.06
40226,2027,8,1,0,64,0,Norwood,13.95
40227,2027,8,1,0,64,32,Norwood,15.33
40228,2027,8,1,0,64,64,Norwood,15.35
40229,2027,8,1,4,0,0,Norwood,13.39
40230,2027,8,1,4,0,32,Norwood,12.5
40231,2027,8,1,4,0,64,Norwood,12.97
40232,2027,8,1,4,16,0,Norwood,12.95
40233,2027,8,1,4,16,32,Norwood,12.53
40234,2027,8,1,4,16,64,Norwood,14.1
40235,2027,8,1,4,32,0,Norwood,15.42
40236,2027,8,1,4,32,32,Norwood,16.84
40237,2027,8,1,4,32,64,Norwood,17.77
40238,2027,8,1,4,48,0,Norwood,18.57
40239,2027,8,1,4,48,32,Norwood,19.5
40240,2027,8,1,4,48,64,Norwood,17.66
40241,2027,8,1,4,64,0,Norwood,15.82
40242,2027,8,1,4,64,32,Norwood,15.7
40243,2027,8,1,4,64,64,Norwood,15.8
40244,2027,8,1,8,0,0,Norwood,17.190001
40245,2027,8,1,8,0,32,Norwood,18.309999
40246,2027,8,1,8,0,64,Norwood,16.4
40247,2027,8,1,8,16,0,Norwood,15.46
40248,2027,8,1,8,16,32,Norwood,13.77
40249,2027,8,1,8,16,64,Norwood,12.84
40250,2027,8,1,8,32,0,Norwood,14.2
40251,2027,8,1,8,32,32,Norwood,12.9
40252,2027,8,1,8,32,64,Norwood,12.91
40253,2027,8,1,8,48,0,Norwood,11.1
40254,2027,8,1,8,48,32,Norwood,11.62
40255,2027,8,1,8,48,64,Norwood,12.13
40256,2027,8,1,8,64,0,Norwood,12.7
40257,2027,8,1,8,64,32,Norwood,10.79
40258,2027,8,1,8,64,64,Norwood,9.64
40259,2027,8,1,12,0,0,Norwood,10
40260,2027,8,1,12,0,32,Norwood,11.73
40261,2027,8,1,12,0,64,Norwood,11.66
40262,2027,8,1,12,16,0,Norwood,11.4
40263,2027,8,1,12,16,32,Norwood,11.24
40264,2027,8,1,12,16,64,Norwood,12.22
40265,2027,8,1,12,32,0,Norwood,13.53
40266,2027,8,1,12,32,32,Norwood,11.8
40267,2027,8,1,12,32,64,Norwood,12.37
40268,2027,8,1,12,48,0,Norwood,12.08
40269,2027,8,1,12,48,32,Norwood,12.71
40270,2027,8,1,12,48,64,Norwood,11.22
40271,2027,8,1,12,64,0,Norwood,13.04
40272,2027,8,1,12,64,32,Norwood,13.53
40273,2027,8,1,12,64,64,Norwood,14.77
40274,2027,8,1,16,0,0,Norwood,15.04
40275,2027,8,1,16,0,32,Norwood,15.13
40276,2027,8,1,16,0,64,Norwood,15.59
40277,2027,8,1,16,16,0,Norwood,14.5
40278,2027,8,1,16,16,32,Norwood,16.370001
40279,2027,8,1,16,16,64,Norwood,14.68
40280,2027,8,1,16,32,0,Norwood,16.33
40281,2027,8,1,16,32,32,Norwood,16.02
40282,2027,8,1,16,32,64,Norwood,15.68
40283,2027,8,1,16,48,0,Norwood,15.4
40284,2027,8,1,16,48,32,Norwood,16.1
40285,2027,8,1,16,48,64,Norwood,17.219999
40286,2027,8,1,16,64,0,Norwood,17.48
40287,2027,8,1,16,64,32,Norwood,16.879999
40288,2027,8,1,16,64,64,Norwood,14.9
40289,2027,8,1,20,0,0,Norwood,15.33
40290,2027,8,1,20,0,32,Norwood,16.48
40291,2027,8,1,20,0,64,Norwood,17.620001
40292,2027,8,1,20,16,0,Norwood,18.93
40293,2027,8,1,20,16,32,Norwood,19.68
40294,2027,8,1,20,16,64,Norwood,19.5
40295,2027,8,1,20,32,0,Norwood,20.4
40296,2027,8,1,20,32,32,Norwood,21.33
40297,2027,8,1,20,32,64,Norwood,21.59
40298,2027,8,1,20,48,0,Norwood,20.48
40299,2027,8,1,20,48,32,Norwood,19.370001
40300,2027,8,1,20,48,64,Norwood,20.389999
40301,2027,8,1,20,64,0,Norwood,20.02
40302,2027,8,1,20,64,32,Norwood,18.73
40303,2027,8,1,20,64,64,Norwood,16.75
40304,2027,8,1,24,0,0,Norwood,16.5
40305,2027,8,1,24,0,32,Norwood,16.700001
40306,2027,8,1,24,0,64,Norwood,18.459999
40307,2027,8,1,24,16,0,Norwood,20.370001
40308,2027,8,1,24,16,32,Norwood,20.91
40309,2027,8,1,24,16,64,Norwood,21.02
40310,2027,8,1,24,32,0,Norwood,20.459999
40311,2027,8,1,24,32,32,Norwood,18.73
40312,2027,8,1,24,32,64,Norwood,19.530001
40313,2027,8,1,24,48,0,Norwood,20.1
40314,2027,8,1,24,48,32,Norwood,18.93
40315,2027,8,1,24,48,64,Norwood,19.9
40316,2027,8,1,24,64,0,Norwood,18.6
40317,2027,8,1,24,64,32,Norwood,19.66
40318,2027,8,1,24,64,64,Norwood,17.790001
40319,2027,8,11,0,0,0,Norwood,17.709999
40320,2027,8,11,0,0,32,Norwood,19.51
40321,2027,8,11,0,0,64,Norwood,17.84
40322,2027,8,11,0,16,0,Norwood,15.99
40323,2027,8,11,0,16,32,Norwood,15.84
40324,2027,8,11,0,16,64,Norwood,17.280001
40325,2027,8,11,0,32,0,Norwood,17.309999
40326,2027,8,11,0,32,32,Norwood,16.459999
40327,2027,8,11,0,32,64,Norwood,14.46
40328,2027,8,11,0,48,0,Norwood,14.24
40329,2027,8,11,0,48,32,Norwood,15.53
40330,2027,8,11,0,48,64,Norwood,14.75
40331,2027,8,11,0,64,0,Norwood,16.51
40332,2027,8,11,0,64,32,Norwood,16.17
40333,2027,8,11,0,64,64,Norwood,16.219999
40334,2027,8,11,4,0,0,Norwood,17.530001
40335,2027,8,11,4,0,32,Norwood,16.440001
40336,2027,8,11,4,0,64,Norwood,17.35
40337,2027,8,11,4,16,0,Norwood,17.389999
40338,2027,8,11,4,16,32,Norwood,19.35
40339,2027,8,11,4,16,64,Norwood,21.129999
40340,2027,8,11,4,32,0,Norwood,20.73
40341,2027,8,11,4,32,32,Norwood,19.389999
40342,2027,8,11,4,32,64,Norwood,19.530001
40343,2027,8,11,4,48,0,Norwood,20.15
40344,2027,8,11,4,48,32,Norwood,19.66
40345,2027,8,11,4,48,64,Norwood,18.1
40346,2027,8,11,4,64,0,Norwood,19.059999
40347,2027,8,11,4,64,32,Norwood,20.389999
40348,2027,8,11,4,64,64,Norwood,21.059999
40349,2027,8,11,8,0,0,Norwood,23.040001
40350,2027,8,11,8,0,32,Norwood,22
40351,2027,8,11,8,0,64,Norwood,20.02
40352,2027,8,11,8,16,0,Norwood,20.440001
40353,2027,8,11,8,16,32,Norwood,20.9
40354,2027,8,11,8,16,64,Norwood,21.33
40355,2027,8,11,8,32,0,Norwood,21.6
40356,2027,8,11,8,32,32,Norwood,20.620001
40357,2027,8,11,8,32,64,Norwood,22.4
40358,2027,8,11,8,48,0,Norwood,24.040001
40359,2027,8,11,8,48,32,Norwood,22.51
40360,2027,8,11,8,48,64,Norwood,22.950001
40361,2027,8,11,8,64,0,Norwood,20.950001
40362,2027,8,11,8,64,32,Norwood,21
40363,2027,8,11,8,64,64,Norwood,22.440001
40364,2027,8,11,12,0,0,Norwood,24.389999
40365,2027,8,11,12,0,32,Norwood,24.17
40366,2027,8,11,12,0,64,Norwood,22.51
40367,2027,8,11,12,16,0,Norwood,22.309999
40368,2027,8,11,12,16,32,Norwood,21.879999
40369,2027,8,11,12,16,64,Norwood,22.42
40370,2027,8,11,12,32,0,Norwood,20.51
40371,2027,8,11,12,32,32,Norwood,21.790001
40372,2027,8,11,12,32,64,Norwood,21.309999
40373,2027,8,11,12,48,0,Norwood,19.99
40374,2027,8,11,12,48,32,Norwood,19.57
40375,2027,8,11,12,48,64,Norwood,19.059999
40376,2027,8,11,12,64,0,Norwood,19.91
40377,2027,8,11,12,64,32,Norwood,21.9
40378,2027,8,11,12,64,64,Norwood,23.440001
40379,2027,8,11,16,0,0,Norwood,24.549999
40380,2027,8,11,16,0,32,Norwood,24.440001
40381,2027,8,11,16,0,64,Norwood,25.15
40382,2027,8,11,16,16,0,Norwood,23.24
40383,2027,8,11,16,16,32,Norwood,25.200001
40384,2027,8,11,16,16,64,Norwood,23.68
40385,2027,8,11,16,32,0,Norwood,25.17
40386,2027,8,11,16,32,32,Norwood,26.950001
40387,2027,8,11,16,32,64,Norwood,25.549999
40388,2027,8,11,16,48,0,Norwood,25.110001
40389,2027,8,11,16,48,32,Norwood,27.1
40390,2027,8,11,16,48,64,Norwood,27.190001
40391,2027,8,11,16,64,0,Norwood,28.77
40392,2027,8,11,16,64,32,Norwood,26.790001
40393,2027,8,11,16,64,64,Norwood,27.48
40394,2027,8,11,20,0,0,Norwood,27.02
40395,2027,8,11,20,0,32,Norwood,25.24
40396,2027,8,11,20,0,64,Norwood,23.700001
40397,2027,8,11,20,16,0,Norwood,22.280001
40398,2027,8,11,20,16,32,Norwood,22.59
40399,2027,8,11,20,16,64,Norwood,23.51
40400,2027,8,11,20,32,0,Norwood,23.33
40401,2027,8,11,20,32,32,Norwood,24.73
40402,2027,8,11,20,32,64,Norwood,23.33
40403,2027,8,11,20,48,0,Norwood,22.08
40404,2027,8,11,20,48,32,Norwood,23.17
40405,2027,8,11,20,48,64,Norwood,24.969999
40406,2027,8,11,20,64,0,Norwood,24.389999
40407,2027,8,11,20,64,32,Norwood,23.08
40408,2027,8,11,20,64,64,Norwood,21.459999
40409,2027,8,11,24,0,0,Norwood,21.35
40410,2027,8,11,24,0,32,Norwood,22.59
40411,2027,8,11,24,0,64,Norwood,22.860001
40412,2027,8,11,24,16,0,Norwood,23.219999
40413,2027,8,11,24,16,32,Norwood,23.66
40414,2027,8,11,24,16,64,Norwood,22.42
40415,2027,8,11,24,32,0,Norwood,23.879999
40416,2027,8,11,24,32,32,Norwood,24.389999
40417,2027,8,11,24,32,64,Norwood,23.620001
40418,2027,8,11,24,48,0,Norwood,24.6
40419,2027,8,11,24,48,32,Norwood,23.4
40420,2027,8,11,24,48,64,Norwood,22.059999
40421,2027,8,11,24,64,0,Norwood,20.440001
40422,2027,8,11,24,64,32,Norwood,20.879999
40423,2027,8,11,24,64,64,Norwood,22.6
40424,2027,8,21,0,0,0,Norwood,20.879999
40425,2027,8,21,0,0,32,Norwood,22
40426,2027,8,21,0,0,64,Norwood,20.1
40427,2027,8,21,0,16,0,Norwood,22.08
40428,2027,8,21,0,16,32,Norwood,20.709999
40429,2027,8,21,0,16,64,Norwood,21.190001
40430,2027,8,21,0,32,0,Norwood,21.68
40431,2027,8,21,0,32,32,Norwood,20.280001
40432,2027,8,21,0,32,64,Norwood,21.08
40433,2027,8,21,0,48,0,Norwood,19.51
40434,2027,8,21,0,48,32,Norwood,20.129999
40435,2027,8,21,0,48,64,Norwood,19.950001
40436,2027,8,21,0,64,0,Norwood,18.4
40437,2027,8,21,0,64,32,Norwood,18.4
40438,2027,8,21,0,64,64,Norwood,19
40439,2027,8,21,4,0,0,Norwood,17.48
40440,2027,8,21,4,0,32,Norwood,16.700001
40441,2027,8,21,4,0,64,Norwood,14.79
40442,2027,8,21,4,16,0,Norwood,14.31
40443,2027,8,21,4,16,32,Norwood,12.42
40444,2027,8,21,4,16,64,Norwood,12.42
40445,2027,8,21,4,32,0,Norwood,12.93
40446,2027,8,21,4,32,32,Norwood,13.24
40447,2027,8,21,4,32,64,Norwood,12.95
40448,2027,8,21,4,48,0,Norwood,11.02
40449,2027,8,21,4,48,32,Norwood,10.08
40450,2027,8,21,4,48,64,Norwood,10.82
40451,2027,8,21,4,64,0,Norwood,10.3
40452,2027,8,21,4,64,32,Norwood,10.64
40453,2027,8,21,4,64,64,Norwood,11.11
40454,2027,8,21,8,0,0,Norwood,11.4
40455,2027,8,21,8,0,32,Norwood,13.11
40456,2027,8,21,8,0,64,Norwood,14.3
40457,2027,8,21,8,16,0,Norwood,16.24
40458,2027,8,21,8,16,32,Norwood,15.77
40459,2027,8,21,8,16,64,Norwood,15.86
40460,2027,8,21,8,32,0,Norwood,16.51
40461,2027,8,21,8,32,32,Norwood,17.15
40462,2027,8,21,8,32,64,Norwood,16.15
40463,2027,8,21,8,48,0,Norwood,14.57
40464,2027,8,21,8,48,32,Norwood,15.53
40465,2027,8,21,8,48,64,Norwood,13.84
40466,2027,8,21,8,64,0,Norwood,15.75
40467,2027,8,21,8,64,32,Norwood,17.26
40468,2027,8,21,8,64,64,Norwood,15.82
40469,2027,8,21,12,0,0,Norwood,14.04
40470,2027,8,21,12,0,32,Norwood,12.19
40471,2027,8,21,12,0,64,Norwood,11.91
40472,2027,8,21,12,16,0,Norwood,10.62
40473,2027,8,21,12,16,32,Norwood,12.17
40474,2027,8,21,12,16,64,Norwood,11.82
40475,2027,8,21,12,32,0,Norwood,10.17
40476,2027,8,21,12,32,32,Norwood,10.95
40477,2027,8,21,12,32,64,Norwood,11.08
40478,2027,8,21,12,48,0,Norwood,12.8
40479,2027,8,21,12,48,32,Norwood,12.35
40480,2027,8,21,12,48,64,Norwood,11.53
40481,2027,8,21,12,64,0,Norwood,11.31
40482,2027,8,21,12,64,32,Norwood,9.55
40483,2027,8,21,12,64,64,Norwood,10.06
40484,2027,8,21,16,0,0,Norwood,9.42
40485,2027,8,21,16,0,32,Norwood,11.3
40486,2027,8,21,16,0,64,Norwood,12.73
40487,2027,8,21,16,16,0,Norwood,12.08
40488,2027,8,21,16,16,32,Norwood,11.97
40489,2027,8,21,16,16,64,Norwood,13.44
40490,2027,8,21,16,32,0,Norwood,14.6
40491,2027,8,21,16,32,32,Norwood,12.62
40492,2027,8,21,16,32,64,Norwood,13.26
40493,2027,8,21,16,48,0,Norwood,13.68
40494,2027,8,21,16,48,32,Norwood,13.24
40495,2027,8,21,16,48,64,Norwood,11.37
40496,2027,8,21,16,64,0,Norwood,12.84
