ID,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,LOCATION,PRECIPITATION
5910,2019,9,23,22,30,60,Norwood,14.39
5911,2019,9,23,22,60,0,Norwood,16.040001
5912,2019,9,23,22,60,20,Norwood,16.299999
5913,2019,9,23,22,60,40,Norwood,16.77
5914,2019,9,23,22,60,60,Norwood,16.129999
5915,2019,9,23,24,0,0,Norwood,14.86
5916,2019,9,23,24,0,20,Norwood,12.95
5917,2019,9,23,24,0,40,Norwood,11.24
5918,2019,9,23,24,0,60,Norwood,10.44
5919,2019,9,23,24,30,0,Norwood,10.33
5920,2019,9,23,24,30,20,Norwood,8.73
5921,2019,9,23,24,30,40,Norwood,10.11
5922,2019,9,23,24,30,60,Norwood,11.02
5923,2019,9,23,24,60,0,Norwood,11.62
5924,2019,9,23,24,60,20,Norwood,11
5925,2019,9,23,24,60,40,Norwood,11.08
5926,2019,9,23,24,60,60,Norwood,12.31
5927,2019,9,24,0,0,0,Norwood,12.2
5928,2019,9,24,0,0,20,Norwood,11.39
5929,2019,9,24,0,0,40,Norwood,13.3
5930,2019,9,24,0,0,60,Norwood,14.19
5931,2019,9,24,0,30,0,Norwood,14.39
5932,2019,9,24,0,30,20,Norwood,15.97
5933,2019,9,24,0,30,40,Norwood,15.77
5934,2019,9,24,0,30,60,Norwood,17.24
5935,2019,9,24,0,60,0,Norwood,15.3
5936,2019,9,24,0,60,20,Norwood,14.7
5937,2019,9,24,0,60,40,Norwood,12.73
5938,2019,9,24,0,60,60,Norwood,14.4
5939,2019,9,24,2,0,0,Norwood,16.200001
5940,2019,9,24,2,0,20,Norwood,14.24
5941,2019,9,24,2,0,40,Norwood,12.37
5942,2019,9,24,2,0,60,Norwood,14.17
5943,2019,9,24,2,30,0,Norwood,12.95
5944,2019,9,24,2,30,20,Norwood,11.48
5945,2019,9,24,2,30,40,Norwood,11.11
5946,2019,9,24,2,30,60,Norwood,12.42
5947,2019,9,24,2,60,0,Norwood,11.99
5948,2019,9,24,2,60,20,Norwood,11.82
5949,2019,9,24,2,60,40,Norwood,12.42
5950,2019,9,24,2,60,60,Norwood,11.91
5951,2019,9,24,4,0,0,Norwood,11.37
5952,2019,9,24,4,0,20,Norwood,10.77
5953,2019,9,24,4,0,40,Norwood,9.51
5954,2019,9,24,4,0,60,Norwood,8.99
5955,2019,9,24,4,30,0,Norwood,9.66
5956,2019,9,24,4,30,20,Norwood,11.28
5957,2019,9,24,4,30,40,Norwood,11.44
5958,2019,9,24,4,30,60,Norwood,10.99
5959,2019,9,24,4,60,0,Norwood,11.28
5960,2019,9,24,4,60,20,Norwood,10.4
5961,2019,9,24,4,60,40,Norwood,10.8
5962,2019,9,24,4,60,60,Norwood,12.26
5963,2019,9,24,6,0,0,Norwood,11.02
5964,2019,9,24,6,0,20,Norwood,9.86
5965,2019,9,24,6,0,40,Norwood,11.35
5966,2019,9,24,6,0,60,Norwood,9.79
5967,2019,9,24,6,30,0,Norwood,9.1
5968,2019,9,24,6,30,20,Norwood,9.28
5969,2019,9,24,6,30,40,Norwood,9.9
5970,2019,9,24,6,30,60,Norwood,11
5971,2019,9,24,6,60,0,Norwood,12.8
5972,2019,9,24,6,60,20,Norwood,12.68
5973,2019,9,24,6,60,40,Norwood,13.95
5974,2019,9,24,6,60,60,Norwood,12.62
5975,2019,9,24,8,0,0,Norwood,12
5976,2019,9,24,8,0,20,Norwood,10.64
5977,2019,9,24,8,0,40,Norwood,11
5978,2019,9,24,8,0,60,Norwood,9.59
5979,2019,9,24,8,30,0,Norwood,11.37
5980,2019,9,24,8,30,20,Norwood,10.19
5981,2019,9,24,8,30,40,Norwood,9.75
5982,2019,9,24,8,30,60,Norwood,10.66
5983,2019,9,24,8,60,0,Norwood,11.42
5984,2019,9,24,8,60,20,Norwood,12.11
5985,2019,9,24,8,60,40,Norwood,13.3
5986,2019,9,24,8,60,60,Norwood,12.91
5987,2019,9,24,10,0,0,Norwood,14.24
5988,2019,9,24,10,0,20,Norwood,12.66
5989,2019,9,24,10,0,40,Norwood,11.5
5990,2019,9,24,10,0,60,Norwood,10.19
5991,2019,9,24,10,30,0,Norwood,10.57
5992,2019,9,24,10,30,20,Norwood,11.19
5993,2019,9,24,10,30,40,Norwood,9.44
5994,2019,9,24,10,30,60,Norwood,11.1
5995,2019,9,24,10,60,0,Norwood,10.62
5996,2019,9,24,10,60,20,Norwood,9.28
5997,2019,9,24,10,60,40,Norwood,9.3
5998,2019,9,24,10,60,60,Norwood,10.79
5999,2019,9,24,12,0,0,Norwood,11.84
6000,2019,9,24,12,0,20,Norwood,12.91
6001,2019,9,24,12,0,40,Norwood,13.53
6002,2019,9,24,12,0,60,Norwood,14.57
6003,2019,9,24,12,30,0,Norwood,14.08
6004,2019,9,24,12,30,20,Norwood,14
6005,2019,9,24,12,30,40,Norwood,14.46
6006,2019,9,24,12,30,60,Norwood,14.99
6007,2019,9,24,12,60,0,Norwood,14.48
6008,2019,9,24,12,60,20,Norwood,13.22
6009,2019,9,24,12,60,40,Norwood,12.71
6010,2019,9,24,12,60,60,Norwood,12.37
6011,2019,9,24,14,0,0,Norwood,13.44
6012,2019,9,24,14,0,20,Norwood,15.13
6013,2019,9,24,14,0,40,Norwood,16.35
6014,2019,9,24,14,0,60,Norwood,14.51
6015,2019,9,24,14,30,0,Norwood,13.9
6016,2019,9,24,14,30,20,Norwood,14.08
6017,2019,9,24,14,30,40,Norwood,12.93
6018,2019,9,24,14,30,60,Norwood,11.48
6019,2019,9,24,14,60,0,Norwood,10.53
6020,2019,9,24,14,60,20,Norwood,10.08
6021,2019,9,24,14,60,40,Norwood,9.79
6022,2019,9,24,14,60,60,Norwood,11.7
6023,2019,9,24,16,0,0,Norwood,11.42
6024,2019,9,24,16,0,20,Norwood,12.44
6025,2019,9,24,16,0,40,Norwood,11.19
6026,2019,9,24,16,0,60,Norwood,12.64
6027,2019,9,24,16,30,0,Norwood,13.06
6028,2019,9,24,16,30,20,Norwood,14.84
6029,2019,9,24,16,30,40,Norwood,14.22
6030,2019,9,24,16,30,60,Norwood,15.04
6031,2019,9,24,16,60,0,Norwood,15.31
6032,2019,9,24,16,60,20,Norwood,14.04
6033,2019,9,24,16,60,40,Norwood,15.88
6034,2019,9,24,16,60,60,Norwood,14.28
6035,2019,9,24,18,0,0,Norwood,14.02
6036,2019,9,24,18,0,20,Norwood,15.2
6037,2019,9,24,18,0,40,Norwood,14.62
6038,2019,9,24,18,0,60,Norwood,14.37
6039,2019,9,24,18,30,0,Norwood,14.13
6040,2019,9,24,18,30,20,Norwood,13.91
6041,2019,9,24,18,30,40,Norwood,13.6
6042,2019,9,24,18,30,60,Norwood,13.2
6043,2019,9,24,18,60,0,Norwood,14.79
6044,2019,9,24,18,60,20,Norwood,13.17
6045,2019,9,24,18,60,40,Norwood,11.4
6046,2019,9,24,18,60,60,Norwood,12.51
6047,2019,9,24,20,0,0,Norwood,13.15
6048,2019,9,24,20,0,20,Norwood,11.28
6049,2019,9,24,20,0,40,Norwood,11.97
6050,2019,9,24,20,0,60,Norwood,12.06
6051,2019,9,24,20,30,0,Norwood,11.6
6052,2019,9,24,20,30,20,Norwood,13.08
6053,2019,9,24,20,30,40,Norwood,11.3
6054,2019,9,24,20,30,60,Norwood,10.75
6055,2019,9,24,20,60,0,Norwood,12.33
6056,2019,9,24,20,60,20,Norwood,12.59
6057,2019,9,24,20,60,40,Norwood,13.84
6058,2019,9,24,20,60,60,Norwood,14.06
6059,2019,9,24,22,0,0,Norwood,12.46
6060,2019,9,24,22,0,20,Norwood,11.7
6061,2019,9,24,22,0,40,Norwood,12.51
6062,2019,9,24,22,0,60,Norwood,12.2
6063,2019,9,24,22,30,0,Norwood,13.62
6064,2019,9,24,22,30,20,Norwood,15.19
6065,2019,9,24,22,30,40,Norwood,15.28
6066,2019,9,24,22,30,60,Norwood,16.77
6067,2019,9,24,22,60,0,Norwood,16.309999
6068,2019,9,24,22,60,20,Norwood,16.950001
6069,2019,9,24,22,60,40,Norwood,18.700001
6070,2019,9,24,22,60,60,Norwood,20.440001
6071,2019,9,24,24,0,0,Norwood,19.24
6072,2019,9,24,24,0,20,Norwood,20.299999
6073,2019,9,24,24,0,40,Norwood,22.059999
6074,2019,9,24,24,0,60,Norwood,21.77
6075,2019,9,24,24,30,0,Norwood,21.66
6076,2019,9,24,24,30,20,Norwood,22.66
6077,2019,9,24,24,30,40,Norwood,22.35
6078,2019,9,24,24,30,60,Norwood,22.48
6079,2019,9,24,24,60,0,Norwood,21
6080,2019,9,24,24,60,20,Norwood,19.950001
6081,2019,9,24,24,60,40,Norwood,21.02
6082,2019,9,24,24,60,60,Norwood,21.299999
6083,2019,9,25,0,0,0,Norwood,19.48
6084,2019,9,25,0,0,20,Norwood,21.08
6085,2019,9,25,0,0,40,Norwood,22.77
6086,2019,9,25,0,0,60,Norwood,21.309999
6087,2019,9,25,0,30,0,Norwood,19.370001
6088,2019,9,25,0,30,20,Norwood,20.59
6089,2019,9,25,0,30,40,Norwood,20.33
6090,2019,9,25,0,30,60,Norwood,19.59
6091,2019,9,25,0,60,0,Norwood,20.02
6092,2019,9,25,0,60,20,Norwood,19.59
6093,2019,9,25,0,60,40,Norwood,20.15
6094,2019,9,25,0,60,60,Norwood,20.389999
6095,2019,9,25,2,0,0,Norwood,20.799999
6096,2019,9,25,2,0,20,Norwood,21.91
6097,2019,9,25,2,0,40,Norwood,21.82
6098,2019,9,25,2,0,60,Norwood,23.620001
6099,2019,9,25,2,30,0,Norwood,25.17
6100,2019,9,25,2,30,20,Norwood,25.02
6101,2019,9,25,2,30,40,Norwood,25.200001
6102,2019,9,25,2,30,60,Norwood,24.84
6103,2019,9,25,2,60,0,Norwood,25.84
6104,2019,9,25,2,60,20,Norwood,27.110001
6105,2019,9,25,2,60,40,Norwood,25.73
6106,2019,9,25,2,60,60,Norwood,26.6
6107,2019,9,25,4,0,0,Norwood,25.799999
6108,2019,9,25,4,0,20,Norwood,25.280001
6109,2019,9,25,4,0,40,Norwood,25.879999
6110,2019,9,25,4,0,60,Norwood,25.190001
6111,2019,9,25,4,30,0,Norwood,26.059999
6112,2019,9,25,4,30,20,Norwood,25.309999
6113,2019,9,25,4,30,40,Norwood,24
6114,2019,9,25,4,30,60,Norwood,25.219999
6115,2019,9,25,4,60,0,Norwood,24.66
6116,2019,9,25,4,60,20,Norwood,23.73
6117,2019,9,25,4,60,40,Norwood,24.440001
6118,2019,9,25,4,60,60,Norwood,22.6
6119,2019,9,25,6,0,0,Norwood,21.950001
6120,2019,9,25,6,0,20,Norwood,19.99
6121,2019,9,25,6,0,40,Norwood,21.440001
6122,2019,9,25,6,0,60,Norwood,21.68
6123,2019,9,25,6,30,0,Norwood,19.709999
6124,2019,9,25,6,30,20,Norwood,17.709999
6125,2019,9,25,6,30,40,Norwood,16.77
6126,2019,9,25,6,30,60,Norwood,14.77
6127,2019,9,25,6,60,0,Norwood,16.059999
6128,2019,9,25,6,60,20,Norwood,17.15
6129,2019,9,25,6,60,40,Norwood,18.99
6130,2019,9,25,6,60,60,Norwood,18.459999
6131,2019,9,25,8,0,0,Norwood,19.190001
6132,2019,9,25,8,0,20,Norwood,18.969999
6133,2019,9,25,8,0,40,Norwood,19.219999
6134,2019,9,25,8,0,60,Norwood,18.129999
6135,2019,9,25,8,30,0,Norwood,18.129999
6136,2019,9,25,8,30,20,Norwood,18.73
6137,2019,9,25,8,30,40,Norwood,17.879999
6138,2019,9,25,8,30,60,Norwood,18.700001
6139,2019,9,25,8,60,0,Norwood,19.059999
6140,2019,9,25,8,60,20,Norwood,20.950001
6141,2019,9,25,8,60,40,Norwood,22.950001
6142,2019,9,25,8,60,60,Norwood,23.57
6143,2019,9,25,10,0,0,Norwood,21.59
6144,2019,9,25,10,0,20,Norwood,23.059999
6145,2019,9,25,10,0,40,Norwood,22.15
6146,2019,9,25,10,0,60,Norwood,22.129999
6147,2019,9,25,10,30,0,Norwood,23.5
6148,2019,9,25,10,30,20,Norwood,24.1
6149,2019,9,25,10,30,40,Norwood,25.299999
6150,2019,9,25,10,30,60,Norwood,24.969999
6151,2019,9,25,10,60,0,Norwood,25.42
6152,2019,9,25,10,60,20,Norwood,25.26
6153,2019,9,25,10,60,40,Norwood,24.620001
6154,2019,9,25,10,60,60,Norwood,25.17
6155,2019,9,25,12,0,0,Norwood,25.530001
6156,2019,9,25,12,0,20,Norwood,26.620001
6157,2019,9,25,12,0,40,Norwood,28.59
6158,2019,9,25,12,0,60,Norwood,30.33
6159,2019,9,25,12,30,0,Norwood,31.370001
6160,2019,9,25,12,30,20,Norwood,32.189999
6161,2019,9,25,12,30,40,Norwood,33.349998
6162,2019,9,25,12,30,60,Norwood,32.279999
6163,2019,9,25,12,60,0,Norwood,33.950001
6164,2019,9,25,12,60,20,Norwood,33.73
6165,2019,9,25,12,60,40,Norwood,34.310001
6166,2019,9,25,12,60,60,Norwood,33.5
6167,2019,9,25,14,0,0,Norwood,31.84
6168,2019,9,25,14,0,20,Norwood,33.529999
6169,2019,9,25,14,0,40,Norwood,32.369999
6170,2019,9,25,14,0,60,Norwood,30.82
6171,2019,9,25,14,30,0,Norwood,29.91
6172,2019,9,25,14,30,20,Norwood,28.950001
6173,2019,9,25,14,30,40,Norwood,28.57
6174,2019,9,25,14,30,60,Norwood,30.389999
6175,2019,9,25,14,60,0,Norwood,31.459999
6176,2019,9,25,14,60,20,Norwood,29.59
6177,2019,9,25,14,60,40,Norwood,30.129999
6178,2019,9,25,14,60,60,Norwood,30.35
6179,2019,9,25,16,0,0,Norwood,28.389999
6180,2019,9,25,16,0,20,Norwood,29
6181,2019,9,25,16,0,40,Norwood,28.68
6182,2019,9,25,16,0,60,Norwood,27.51
6183,2019,9,25,16,30,0,Norwood,26.280001
6184,2019,9,25,16,30,20,Norwood,27.02
6185,2019,9,25,16,30,40,Norwood,27.299999
6186,2019,9,25,16,30,60,Norwood,28.6
6187,2019,9,25,16,60,0,Norwood,28.17
6188,2019,9,25,16,60,20,Norwood,26.639999
6189,2019,9,25,16,60,40,Norwood,26.17
6190,2019,9,25,16,60,60,Norwood,25.4
6191,2019,9,25,18,0,0,Norwood,25.639999
6192,2019,9,25,18,0,20,Norwood,26.4
6193,2019,9,25,18,0,40,Norwood,25.33
6194,2019,9,25,18,0,60,Norwood,23.6
6195,2019,9,25,18,30,0,Norwood,21.77
6196,2019,9,25,18,30,20,Norwood,21.440001
6197,2019,9,25,18,30,40,Norwood,20.129999
6198,2019,9,25,18,30,60,Norwood,19.530001
6199,2019,9,25,18,60,0,Norwood,18
6200,2019,9,25,18,60,20,Norwood,19.59
6201,2019,9,25,18,60,40,Norwood,20.08
6202,2019,9,25,18,60,60,Norwood,18.129999
6203,2019,9,25,20,0,0,Norwood,17.299999
6204,2019,9,25,20,0,20,Norwood,18.08
6205,2019,9,25,20,0,40,Norwood,19.73
6206,2019,9,25,20,0,60,Norwood,20.84
6207,2019,9,25,20,30,0,Norwood,22.66
6208,2019,9,25,20,30,20,Norwood,21
6209,2019,9,25,20,30,40,Norwood,20.280001
6210,2019,9,25,20,30,60,Norwood,21.17
6211,2019,9,25,20,60,0,Norwood,22.059999
6212,2019,9,25,20,60,20,Norwood,20.129999
6213,2019,9,25,20,60,40,Norwood,19.08
6214,2019,9,25,20,60,60,Norwood,17.75
6215,2019,9,25,22,0,0,Norwood,19.530001
6216,2019,9,25,22,0,20,Norwood,21.15
6217,2019,9,25,22,0,40,Norwood,21.879999
6218,2019,9,25,22,0,60,Norwood,20.200001
6219,2019,9,25,22,30,0,Norwood,19.799999
6220,2019,9,25,22,30,20,Norwood,18
6221,2019,9,25,22,30,40,Norwood,19.17
6222,2019,9,25,22,30,60,Norwood,20.66
6223,2019,9,25,22,60,0,Norwood,21.59
6224,2019,9,25,22,60,20,Norwood,21.200001
6225,2019,9,25,22,60,40,Norwood,20.42
6226,2019,9,25,22,60,60,Norwood,18.790001
6227,2019,9,25,24,0,0,Norwood,19.530001
6228,2019,9,25,24,0,20,Norwood,20.15
6229,2019,9,25,24,0,40,Norwood,20.82
6230,2019,9,25,24,0,60,Norwood,21.84
6231,2019,9,25,24,30,0,Norwood,20.040001
6232,2019,9,25,24,30,20,Norwood,18.389999
6233,2019,9,25,24,30,40,Norwood,18.059999
6234,2019,9,25,24,30,60,Norwood,19.17
6235,2019,9,25,24,60,0,Norwood,18.35
6236,2019,9,25,24,60,20,Norwood,18.59
6237,2019,9,25,24,60,40,Norwood,17.549999
6238,2019,9,25,24,60,60,Norwood,18.879999
6239,2019,9,26,0,0,0,Norwood,18.950001
6240,2019,9,26,0,0,20,Norwood,18.799999
6241,2019,9,26,0,0,40,Norwood,17.389999
6242,2019,9,26,0,0,60,Norwood,16.639999
6243,2019,9,26,0,30,0,Norwood,16.040001
6244,2019,9,26,0,30,20,Norwood,14.95
6245,2019,9,26,0,30,40,Norwood,13.7
6246,2019,9,26,0,30,60,Norwood,14.39
6247,2019,9,26,0,60,0,Norwood,16.33
6248,2019,9,26,0,60,20,Norwood,16.99
6249,2019,9,26,0,60,40,Norwood,16.950001
6250,2019,9,26,0,60,60,Norwood,15.91
6251,2019,9,26,2,0,0,Norwood,17.26
6252,2019,9,26,2,0,20,Norwood,16.549999
6253,2019,9,26,2,0,40,Norwood,16.6
6254,2019,9,26,2,0,60,Norwood,16.969999
6255,2019,9,26,2,30,0,Norwood,15.8
6256,2019,9,26,2,30,20,Norwood,17.190001
6257,2019,9,26,2,30,40,Norwood,15.68
6258,2019,9,26,2,30,60,Norwood,16.68
6259,2019,9,26,2,60,0,Norwood,17.93
6260,2019,9,26,2,60,20,Norwood,18.969999
6261,2019,9,26,2,60,40,Norwood,19.620001
6262,2019,9,26,2,60,60,Norwood,20.200001
6263,2019,9,26,4,0,0,Norwood,20.040001
6264,2019,9,26,4,0,20,Norwood,21.440001
6265,2019,9,26,4,0,40,Norwood,22.26
6266,2019,9,26,4,0,60,Norwood,22.309999
6267,2019,9,26,4,30,0,Norwood,21.799999
6268,2019,9,26,4,30,20,Norwood,23.24
6269,2019,9,26,4,30,40,Norwood,23.66
6270,2019,9,26,4,30,60,Norwood,23.51
6271,2019,9,26,4,60,0,Norwood,24.57
6272,2019,9,26,4,60,20,Norwood,24.040001
6273,2019,9,26,4,60,40,Norwood,23.190001
6274,2019,9,26,4,60,60,Norwood,23.84
6275,2019,9,26,6,0,0,Norwood,24.549999
6276,2019,9,26,6,0,20,Norwood,23.309999
6277,2019,9,26,6,0,40,Norwood,23.700001
6278,2019,9,26,6,0,60,Norwood,24.6
6279,2019,9,26,6,30,0,Norwood,23.9
6280,2019,9,26,6,30,20,Norwood,24.84
6281,2019,9,26,6,30,40,Norwood,24.309999
6282,2019,9,26,6,30,60,Norwood,24.950001
6283,2019,9,26,6,60,0,Norwood,24.57
6284,2019,9,26,6,60,20,Norwood,25.15
6285,2019,9,26,6,60,40,Norwood,24.42
6286,2019,9,26,6,60,60,Norwood,25.5
6287,2019,9,26,8,0,0,Norwood,24.799999
6288,2019,9,26,8,0,20,Norwood,24.860001
6289,2019,9,26,8,0,40,Norwood,25.5
6290,2019,9,26,8,0,60,Norwood,26.700001
6291,2019,9,26,8,30,0,Norwood,27.309999
6292,2019,9,26,8,30,20,Norwood,29.299999
6293,2019,9,26,8,30,40,Norwood,27.700001
6294,2019,9,26,8,30,60,Norwood,25.709999
6295,2019,9,26,8,60,0,Norwood,27.190001
6296,2019,9,26,8,60,20,Norwood,27.35
6297,2019,9,26,8,60,40,Norwood,29.059999
6298,2019,9,26,8,60,60,Norwood,28.5
6299,2019,9,26,10,0,0,Norwood,27.709999
6300,2019,9,26,10,0,20,Norwood,29.26
6301,2019,9,26,10,0,40,Norwood,28.99
6302,2019,9,26,10,0,60,Norwood,27.33
6303,2019,9,26,10,30,0,Norwood,26.799999
6304,2019,9,26,10,30,20,Norwood,28.129999
6305,2019,9,26,10,30,40,Norwood,27.280001
6306,2019,9,26,10,30,60,Norwood,26.309999
6307,2019,9,26,10,60,0,Norwood,27.99
6308,2019,9,26,10,60,20,Norwood,29.57
6309,2019,9,26,10,60,40,Norwood,30.530001
6310,2019,9,26,10,60,60,Norwood,29.709999
6311,2019,9,26,12,0,0,Norwood,28.799999
6312,2019,9,26,12,0,20,Norwood,30.219999
6313,2019,9,26,12,0,40,Norwood,29.620001
6314,2019,9,26,12,0,60,Norwood,31.459999
6315,2019,9,26,12,30,0,Norwood,32.619999
6316,2019,9,26,12,30,20,Norwood,32.73
6317,2019,9,26,12,30,40,Norwood,33.639999
6318,2019,9,26,12,30,60,Norwood,33.68
6319,2019,9,26,12,60,0,Norwood,32.080002
6320,2019,9,26,12,60,20,Norwood,30.26
6321,2019,9,26,12,60,40,Norwood,28.950001
6322,2019,9,26,12,60,60,Norwood,27.73
6323,2019,9,26,14,0,0,Norwood,29.35
6324,2019,9,26,14,0,20,Norwood,29.299999
6325,2019,9,26,14,0,40,Norwood,29.459999
6326,2019,9,26,14,0,60,Norwood,28.57
6327,2019,9,26,14,30,0,Norwood,28.219999
6328,2019,9,26,14,30,20,Norwood,27.02
6329,2019,9,26,14,30,40,Norwood,25.040001
6330,2019,9,26,14,30,60,Norwood,26.59
6331,2019,9,26,14,60,0,Norwood,26.15
6332,2019,9,26,14,60,20,Norwood,26.99
6333,2019,9,26,14,60,40,Norwood,25.77
6334,2019,9,26,14,60,60,Norwood,26.59
6335,2019,9,26,16,0,0,Norwood,26.370001
6336,2019,9,26,16,0,20,Norwood,27.219999
6337,2019,9,26,16,0,40,Norwood,26.879999
6338,2019,9,26,16,0,60,Norwood,27.790001
6339,2019,9,26,16,30,0,Norwood,26.57
6340,2019,9,26,16,30,20,Norwood,27.59
6341,2019,9,26,16,30,40,Norwood,28.549999
6342,2019,9,26,16,30,60,Norwood,28.879999
6343,2019,9,26,16,60,0,Norwood,28.5
6344,2019,9,26,16,60,20,Norwood,28.15
6345,2019,9,26,16,60,40,Norwood,27.77
6346,2019,9,26,16,60,60,Norwood,25.879999
6347,2019,9,26,18,0,0,Norwood,24.1
6348,2019,9,26,18,0,20,Norwood,25.280001
6349,2019,9,26,18,0,40,Norwood,25.51
6350,2019,9,26,18,0,60,Norwood,27.51
6351,2019,9,26,18,30,0,Norwood,29.370001
6352,2019,9,26,18,30,20,Norwood,28
6353,2019,9,26,18,30,40,Norwood,28.389999
6354,2019,9,26,18,30,60,Norwood,29.190001
6355,2019,9,26,18,60,0,Norwood,29.48
6356,2019,9,26,18,60,20,Norwood,31.459999
6357,2019,9,26,18,60,40,Norwood,33.369999
6358,2019,9,26,18,60,60,Norwood,31.459999
6359,2019,9,26,20,0,0,Norwood,31.68
6360,2019,9,26,20,0,20,Norwood,31.59
6361,2019,9,26,20,0,40,Norwood,32.549999
6362,2019,9,26,20,0,60,Norwood,34.349998
6363,2019,9,26,20,30,0,Norwood,34.279999
6364,2019,9,26,20,30,20,Norwood,35.700001
6365,2019,9,26,20,30,40,Norwood,33.970001
6366,2019,9,26,20,30,60,Norwood,35.259998
6367,2019,9,26,20,60,0,Norwood,36.990002
6368,2019,9,26,20,60,20,Norwood,35.880001
6369,2019,9,26,20,60,40,Norwood,37.150002
6370,2019,9,26,20,60,60,Norwood,38.5
6371,2019,9,26,22,0,0,Norwood,39.150002
6372,2019,9,26,22,0,20,Norwood,37.77
6373,2019,9,26,22,0,40,Norwood,36.459999
6374,2019,9,26,22,0,60,Norwood,36.91
6375,2019,9,26,22,30,0,Norwood,35.599998
6376,2019,9,26,22,30,20,Norwood,34.68
6377,2019,9,26,22,30,40,Norwood,34.77
6378,2019,9,26,22,30,60,Norwood,35.099998
6379,2019,9,26,22,60,0,Norwood,34.150002
6380,2019,9,26,22,60,20,Norwood,32.349998
6381,2019,9,26,22,60,40,Norwood,32.130001
6382,2019,9,26,22,60,60,Norwood,31.91
6383,2019,9,26,24,0,0,Norwood,33.529999
6384,2019,9,26,24,0,20,Norwood,33.279999
6385,2019,9,26,24,0,40,Norwood,35
6386,2019,9,26,24,0,60,Norwood,35.84
6387,2019,9,26,24,30,0,Norwood,37.459999
6388,2019,9,26,24,30,20,Norwood,35.619999
6389,2019,9,26,24,30,40,Norwood,36.59
6390,2019,9,26,24,30,60,Norwood,36.02
6391,2019,9,26,24,60,0,Norwood,37.099998
6392,2019,9,26,24,60,20,Norwood,36.799999
6393,2019,9,26,24,60,40,Norwood,36.700001
6394,2019,9,26,24,60,60,Norwood,38.169998
6395,2019,9,27,0,0,0,Norwood,39.110001
6396,2019,9,27,0,0,20,Norwood,38.950001
6397,2019,9,27,0,0,40,Norwood,38.080002
6398,2019,9,27,0,0,60,Norwood,38.310001
6399,2019,9,27,0,30,0,Norwood,39.330002
6400,2019,9,27,0,30,20,Norwood,38.080002
6401,2019,9,27,0,30,40,Norwood,36.799999
6402,2019,9,27,0,30,60,Norwood,35.299999
6403,2019,9,27,0,60,0,Norwood,34.349998
6404,2019,9,27,0,60,20,Norwood,33
6405,2019,9,27,0,60,40,Norwood,34.700001
6406,2019,9,27,0,60,60,Norwood,32.990002
6407,2019,9,27,2,0,0,Norwood,32.529999
6408,2019,9,27,2,0,20,Norwood,30.84
6409,2019,9,27,2,0,40,Norwood,30.9
6410,2019,9,27,2,0,60,Norwood,31.299999
6411,2019,9,27,2,30,0,Norwood,29.309999
6412,2019,9,27,2,30,20,Norwood,28.700001
6413,2019,9,27,2,30,40,Norwood,26.950001
6414,2019,9,27,2,30,60,Norwood,27.6
6415,2019,9,27,2,60,0,Norwood,26.91
6416,2019,9,27,2,60,20,Norwood,27.620001
6417,2019,9,27,2,60,40,Norwood,28.879999
6418,2019,9,27,2,60,60,Norwood,28.200001
6419,2019,9,27,4,0,0,Norwood,29.6
6420,2019,9,27,4,0,20,Norwood,30.879999
6421,2019,9,27,4,0,40,Norwood,31.879999
6422,2019,9,27,4,0,60,Norwood,33.860001
6423,2019,9,27,4,30,0,Norwood,35.66
6424,2019,9,27,4,30,20,Norwood,35.48
6425,2019,9,27,4,30,40,Norwood,35.419998
6426,2019,9,27,4,30,60,Norwood,36
6427,2019,9,27,4,60,0,Norwood,36.799999
6428,2019,9,27,4,60,20,Norwood,35.310001
6429,2019,9,27,4,60,40,Norwood,35.529999
6430,2019,9,27,4,60,60,Norwood,34.91
6431,2019,9,27,6,0,0,Norwood,36.59
6432,2019,9,27,6,0,20,Norwood,34.860001
6433,2019,9,27,6,0,40,Norwood,35.84
6434,2019,9,27,6,0,60,Norwood,34.150002
6435,2019,9,27,6,30,0,Norwood,34.900002
6436,2019,9,27,6,30,20,Norwood,34.02
6437,2019,9,27,6,30,40,Norwood,34.259998
6438,2019,9,27,6,30,60,Norwood,32.77
6439,2019,9,27,6,60,0,Norwood,31.99
6440,2019,9,27,6,60,20,Norwood,32.279999
6441,2019,9,27,6,60,40,Norwood,30.5
6442,2019,9,27,6,60,60,Norwood,30.879999
6443,2019,9,27,8,0,0,Norwood,31.91
6444,2019,9,27,8,0,20,Norwood,30.299999
6445,2019,9,27,8,0,40,Norwood,28.82
6446,2019,9,27,8,0,60,Norwood,30.4
6447,2019,9,27,8,30,0,Norwood,28.99
6448,2019,9,27,8,30,20,Norwood,29.040001
6449,2019,9,27,8,30,40,Norwood,27.77
6450,2019,9,27,8,30,60,Norwood,27.91
6451,2019,9,27,8,60,0,Norwood,26.15
6452,2019,9,27,8,60,20,Norwood,25.59
6453,2019,9,27,8,60,40,Norwood,26.5
6454,2019,9,27,8,60,60,Norwood,25.82
6455,2019,9,27,10,0,0,Norwood,26.459999
6456,2019,9,27,10,0,20,Norwood,26.48
6457,2019,9,27,10,0,40,Norwood,26.059999
6458,2019,9,27,10,0,60,Norwood,25.48
6459,2019,9,27,10,30,0,Norwood,26.77
